,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF < 0.999,BDTScore >= 0.98,bbFatJetParticleNetMD_Txbb >= 0.9737,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.108127280079604,1.108127280079604,1.108127280079604,1.1005594143174928,1.0940812392241102,1.08307212221333,0.19643915643322163,0.1327683920660252,0.13258618280397105,0.13210399176202817
QCD,900603.372757249,1219440.0804636534,1219440.0804636534,1208187.047601593,1199914.6854996895,1199906.968442861,693.1855195045493,183.07427369981198,175.69190446742738,175.69190446742738
TT,76537.02908224265,76537.02908224265,76537.02908224265,76036.67089183381,75504.25522211792,75501.22743606972,167.6905928654135,31.270215133528694,28.679851714097467,26.240479784987116
ST,6617.229257123121,6617.229257123121,6617.229257123121,6568.071623368754,6530.558860743446,6530.296016033862,15.495347198098393,2.9100111785056915,2.9100111785056915,2.9100111785056915
W+Jets,12421.273275458932,12421.273275458932,12421.273275458932,12341.31450378544,12265.115729916284,12264.238969325628,29.874220856115755,4.906133552725899,4.906133552725899,4.906133552725899
Z+Jets,14717.02364266734,14717.02364266734,14717.02364266734,14601.426751424733,14517.101697865306,14517.037556219659,21.9188930178154,9.487452872215652,9.415395413723783,9.415395413723783
Diboson,703.6912877316817,703.6912877316817,703.6912877316817,699.1389217855917,695.3097641927543,695.3097641927543,0.8884162211795643,0.0,0.0,0.0
ggFHbb,138.81856362723408,138.81856362723408,138.81856362723408,138.12124620347993,137.14696515108136,137.14696515108136,0.08666982599916218,0.014320785061166675,0.014320785061166675,0.014320785061166675
VBFHbb,40.60062332311162,40.60062332311162,40.60062332311162,40.47235839402518,40.3369080970762,40.3369080970762,0.033052267996737564,0.01935314751279743,0.01935314751279743,0.01935314751279743
ZHbb,38.56092725636813,38.56092725636813,38.56092725636813,38.30734801182328,38.14508043229702,38.14508043229702,0.056977128839505356,0.043559373202086756,0.04225136478951499,0.04225136478951499
WHbb,66.232275837835,66.232275837835,66.232275837835,65.79568909543664,65.5789510146088,65.5789510146088,0.12335235615891492,0.08761905496950145,0.08761905496950145,0.08761905496950145
ggZHbb,5.921431593700421,5.921431593700421,5.921431593700421,5.88900772329133,5.855043713430598,5.855043713430598,0.01014667516934231,0.006178044587155394,0.006178044587155394,0.006178044587155394
ttHbb,187.9810602386041,187.9810602386041,187.9810602386041,186.85674951555848,185.63841488932138,185.6322493149411,0.4914282879706646,0.18273325615680627,0.16893277939923523,0.15107623201344778
HWW,97.55810924622651,97.55810924622651,97.55810924622651,97.00857794271565,96.26976864081334,96.14411210086026,2.2491691489781793,0.6000485989657254,0.5721464621707926,0.5362900395701813
Data,1331012.0,1331012.0,1331012.0,1331012.0,1331012.0,1330979.0,2206.0,399.0,397.0,394.0
