,Pre-selection,QCD SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore_JMR_down >= 0.995,bbFatJetParticleNetMD_Txbb >= 0.9735,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.9883,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,BDTScore >= 0.995
HHbbVV,0.9147081031687907,0.9147081031687907,0.9088022319312213,0.9037950499185726,0.07110603038708058,0.049379536457128545,0.045583575708211074,0.045525224030596556,0.04526580404591611,
ggHH_kl_2p45_kt_1_HHbbVV,0.6688447704532685,0.6688447704532685,0.6649531572120448,0.6617354385600798,0.05221959907025878,0.035982562400394394,0.03258491760326261,0.03251322216277032,0.03238972901783019,
ggHH_kl_5_kt_1_HHbbVV,0.6956895087373941,0.6956895087373941,0.6920514447111688,0.6892047021562906,0.037039760479317056,0.026091734839795155,0.02306143449574666,0.022994038770322217,0.02293012187194622,
ggHH_kl_0_kt_1_HHbbVV,1.1944766869755938,1.1944766869755938,1.1863493648635597,1.17930333767202,0.0914122195782702,0.06513765786368444,0.059647363320945,0.0595137920285508,0.05929230886820742,
VBFHHbbVV,0.017115373482989717,0.017115373482989717,0.017030078444247275,0.016924919012766975,0.0010342484929029066,0.0007529760085845378,0.0005010124116831645,0.0005010124116831645,0.0004946064657871796,
qqHH_CV_1_C2V_0_kl_1_HHbbVV,9.060969753010587,9.060969753010587,9.041934826728792,9.02728294983494,0.9784314481717548,0.7340261118143061,0.3359991438380211,0.3352653913158686,0.3338179478816071,
qqHH_CV_1p5_C2V_1_kl_1_HHbbVV,15.269096111629358,15.269096111629358,15.23647158421826,15.20829496277662,1.641487574050986,1.2313681435307058,0.5620917770655873,0.5603175675405434,0.5573933315200903,
qqHH_CV_1_C2V_1_kl_2_HHbbVV,0.0173959132140592,0.0173959132140592,0.017299990201845,0.017214419089199705,0.0006027832772924145,0.00037578923931203966,0.00024869745467509215,0.00024869745467509215,0.00024869745467509215,
qqHH_CV_1_C2V_2_kl_1_HHbbVV,8.138882127595444,8.138882127595444,8.123943352838433,8.11286122859791,0.9095080332253183,0.6877407138002463,0.31016576124256684,0.3096676995472868,0.30839941865302645,
qqHH_CV_1_C2V_1_kl_0_HHbbVV,0.04617824244896124,0.04617824244896124,0.0459311591300662,0.04565497610400018,0.004254536325164531,0.0031695153954297015,0.0018755695635554728,0.0018755695635554728,0.0018697264921655205,
QCD,717986.216814939,956785.8146709627,948406.4124347997,941617.267942029,34.50221832593027,0.555839799505896,0.555839799505896,0.555839799505896,0.555839799505896,
TT,63126.80979180276,63126.80979180276,62714.21430804499,62290.703474200425,17.055210817017567,3.175380819651773,3.2345189778604926,2.9025867023868126,2.789723575865126,
ST,5417.824558008516,5417.824558008516,5380.176293677084,5350.773696634727,0.9237053637899725,0.2793657353914413,0.2793657353914413,0.2793657353914413,0.2793657353914413,
W+Jets,9487.889178263631,9487.889178263631,9424.292575831972,9375.118673797197,4.431738719335214,1.133893703111495,1.0371520695821397,1.0371520695821397,1.0371520695821397,
Z+Jets,12055.822300436781,12055.822300436781,11968.016139487008,11904.514452147456,2.659993309724344,1.136153209964283,1.136153209964283,1.136153209964283,1.136153209964283,
Diboson,544.751536187187,544.751536187187,541.5192000426408,539.5255957808083,0.0,0.0,0.0,0.0,0.0,
ggFHbb,120.74204174793252,120.74204174793252,120.02707196890958,119.27175261578469,0.02504445648489656,0.02504445648489656,0.02504445648489656,0.02504445648489656,0.02504445648489656,
VBFHbb,32.24173303425971,32.24173303425971,32.089487243194796,31.921442997500897,0.0,0.0,0.0,0.0,0.0,
ZHbb,32.70020301080715,32.70020301080715,32.51666448179822,32.40029638484181,0.005904869007387837,0.0032189267356106596,0.0032189267356106596,0.0032189267356106596,0.0032189267356106596,
WHbb,56.014320595270185,56.014320595270185,55.69337399997595,55.51504919284625,0.007731450447681342,0.0036817381763879875,0.0036817381763879875,0.0036817381763879875,0.0036817381763879875,
ggZHbb,4.8805631912185055,4.8805631912185055,4.852821845932874,4.827078996358681,0.0007828385699077611,0.00012382488477811367,0.00012382488477811367,0.00012382488477811367,0.00012382488477811367,
ttHbb,156.94119216557863,156.94119216557863,155.9939482895008,154.97672213467678,0.04590994842420493,0.01791214697068382,0.01683824184784899,0.015884442411531523,0.015164339521903561,
HWW,80.56791059341468,80.56791059341468,80.1332628058381,79.59897023669294,0.6885375997964097,0.2159259900867116,0.20390290924379953,0.1973510169018129,0.18661356560040965,
Data,1047903.0,1047903.0,1047903.0,1047903.0,,33.0,33.0,33.0,32.0,182.0
