,Pre-selection,QCD SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore_JMR_up >= 0.995,bbFatJetParticleNetMD_Txbb >= 0.9735,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.9883,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,BDTScore >= 0.995
HHbbVV,0.9147081031687907,0.9147081031687907,0.9088022319312213,0.9037950499185726,0.06401663628178395,0.04438347689929961,0.040526002481622594,0.040467650804008076,0.04028890921246411,
ggHH_kl_2p45_kt_1_HHbbVV,0.6688447704532685,0.6688447704532685,0.6649531572120448,0.6617354385600798,0.045779514290920004,0.03156427042468107,0.028315053542477375,0.028282894477763616,0.028182741552236545,
ggHH_kl_5_kt_1_HHbbVV,0.6956895087373941,0.6956895087373941,0.6920514447111688,0.6892047021562906,0.03228806485514783,0.022786722414693088,0.01995879686049048,0.01989140113506603,0.01982748423669004,
ggHH_kl_0_kt_1_HHbbVV,1.1944766869755938,1.1944766869755938,1.1863493648635597,1.17930333767202,0.08042760484919809,0.05756635237912153,0.052118347787498145,0.05197918699095176,0.05181781924808815,
VBFHHbbVV,0.017115373482989717,0.017115373482989717,0.017030078444247275,0.016924919012766975,0.0008963609913336544,0.0006622494209613319,0.0004386809526514217,0.0004386809526514217,0.0004322750067554369,
qqHH_CV_1_C2V_0_kl_1_HHbbVV,9.060969753010587,9.060969753010587,9.041934826728792,9.02728294983494,0.8602125808228867,0.6440184809594317,0.2903050728585014,0.28945001952651755,0.2880624440301046,
qqHH_CV_1p5_C2V_1_kl_1_HHbbVV,15.269096111629358,15.269096111629358,15.23647158421826,15.20829496277662,1.447254172179592,1.0872870505207508,0.48649660450326165,0.4851871751690497,0.48223692184279937,
qqHH_CV_1_C2V_1_kl_2_HHbbVV,0.0173959132140592,0.0173959132140592,0.017299990201845,0.017214419089199705,0.0005188116347511978,0.0003287526706897035,0.00022000070920855916,0.00022000070920855916,0.00021798133031239277,
qqHH_CV_1_C2V_2_kl_1_HHbbVV,8.138882127595444,8.138882127595444,8.123943352838433,8.11286122859791,0.7960827932569444,0.6015048111440477,0.2637416648252294,0.26335469469140516,0.26221673660718836,
qqHH_CV_1_C2V_1_kl_0_HHbbVV,0.04617824244896124,0.04617824244896124,0.0459311591300662,0.04565497610400018,0.0037764525359497677,0.0027698834827419297,0.0015575737441179613,0.0015575737441179613,0.0015517306727280092,
QCD,717986.216814939,956785.8146709627,948406.4124347997,941617.267942029,45.566594178375574,0.0,0.0,0.0,0.0,
TT,63126.80979180276,63126.80979180276,62714.21430804499,62290.703474200425,17.038602594919418,3.230406482959852,3.289544641168571,2.987523826752153,2.9136891752268412,
ST,5417.824558008516,5417.824558008516,5380.176293677084,5350.773696634727,1.162643445563609,0.3019051923369343,0.3019051923369343,0.3019051923369343,0.3019051923369343,
W+Jets,9487.889178263631,9487.889178263631,9424.292575831972,9375.118673797197,3.6932196157205643,1.0371520695821397,1.0371520695821397,1.0371520695821397,1.0371520695821397,
Z+Jets,12055.822300436781,12055.822300436781,11968.016139487008,11904.514452147456,2.675139337020165,1.0399484507732304,1.0399484507732304,1.0399484507732304,1.0399484507732304,
Diboson,544.751536187187,544.751536187187,541.5192000426408,539.5255957808083,0.0,0.0,0.0,0.0,0.0,
ggFHbb,120.74204174793252,120.74204174793252,120.02707196890958,119.27175261578469,0.01275030371647876,0.01275030371647876,0.01275030371647876,0.01275030371647876,0.01275030371647876,
VBFHbb,32.24173303425971,32.24173303425971,32.089487243194796,31.921442997500897,0.0,0.0,0.0,0.0,0.0,
ZHbb,32.70020301080715,32.70020301080715,32.51666448179822,32.40029638484181,0.005904869007387837,0.0032189267356106596,0.0032189267356106596,0.0032189267356106596,0.0032189267356106596,
WHbb,56.014320595270185,56.014320595270185,55.69337399997595,55.51504919284625,0.00886085903452757,0.003690511115092701,0.003690511115092701,0.003690511115092701,0.003690511115092701,
ggZHbb,4.8805631912185055,4.8805631912185055,4.852821845932874,4.827078996358681,0.0008378953285394234,0.0002862255555586899,0.0002862255555586899,0.0002862255555586899,0.0002862255555586899,
ttHbb,156.94119216557863,156.94119216557863,155.9939482895008,154.97672213467678,0.055265719846526326,0.018940464765501444,0.017866559642666615,0.017866559642666615,0.015854344803852664,
HWW,80.56791059341468,80.56791059341468,80.1332628058381,79.59897023669294,0.6025090531955356,0.18395428065787056,0.17357280914665513,0.16630040041496974,0.15343628237357942,
Data,1047903.0,1047903.0,1047903.0,1047903.0,,33.0,33.0,33.0,32.0,182.0
