,Pre-selection,QCD SF,bbFatJetPt_JER_up >= 300,VVFatJetPt_JER_up >= 300,BDTScore_JER_up >= 0.994,bbFatJetParticleNetMD_Txbb >= 0.9714,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.987,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.994
HHbbVV,1.676130328580837,1.676130328580837,1.6709099393660427,1.6672443971869404,0.19285415781145,0.13451910488355123,0.12121381106836533,0.12104196656901653,0.12046092713206939,,,
ggHH_kl_2p45_kt_1_HHbbVV,1.264909243644536,1.264909243644536,1.2615043790201776,1.2594839199156975,0.1418278469872804,0.09816427988778414,0.08736979448709252,0.08724722258780547,0.08691723195274921,,,
ggHH_kl_5_kt_1_HHbbVV,1.3326632776423553,1.3326632776423553,1.3287072451979367,1.3262024089084452,0.10404017287325204,0.07088318674660662,0.06339677782376857,0.06325910715685347,0.06304335776367488,,,
ggHH_kl_0_kt_1_HHbbVV,2.1462080925701774,2.1462080925701774,2.1395602785254177,2.135088538056755,0.23829188350256555,0.1625179338525235,0.14643080815254284,0.14619148244033098,0.145208858702642,,,
VBFHHbbVV,0.034024377674540085,0.034024377674540085,0.03392066619570052,0.03385693686252096,0.0029097904208114076,0.002158224305859296,0.0012989401973456263,0.0012931308384873555,0.0012816611001764283,,,
qqHH_CV_1_C2V_0_kl_1_HHbbVV,20.76198779204722,20.76198779204722,20.73936620680514,20.725053995083915,2.9920027591510268,2.2580437617470017,0.9836805466330946,0.9814468034597587,0.977095482122328,,,
qqHH_CV_1p5_C2V_1_kl_1_HHbbVV,34.78860657736119,34.78860657736119,34.745830024675186,34.72232429758777,5.030508886860421,3.8140070230313965,1.6752625952717608,1.6717147314328715,1.6630765485540133,,,
qqHH_CV_1_C2V_1_kl_2_HHbbVV,0.03499528349928152,0.03499528349928152,0.03487892569553672,0.034818203039090424,0.0017574896708455819,0.0012286869487027796,0.0008151492538058205,0.0008150078585179734,0.0008064776521420104,,,
qqHH_CV_1_C2V_2_kl_1_HHbbVV,18.901746176077005,18.901746176077005,18.881339862897445,18.870516294954562,2.7651915302943544,2.0939810232369207,0.8948009230324463,0.8928781343557135,0.8884718612296598,,,
qqHH_CV_1_C2V_1_kl_0_HHbbVV,0.08890353276162892,0.08890353276162892,0.08865461665925986,0.08847362914093906,0.010796640829264629,0.007888929971285452,0.004518267720895261,0.004502910344983426,0.004477751650679495,,,
QCD,1117757.9198795073,1251971.716351885,1247749.91820995,1244813.4082957197,231.26189237210448,29.432811320070034,28.740021486096303,28.740021486096303,28.740021486096303,,,
TT,114729.52068857195,114729.52068857195,114437.97026728191,114132.08746619607,51.43405773288795,9.19637105005893,9.145781584262966,7.850104091946207,7.55810553221924,,,
ST,9991.097357360093,9991.097357360093,9961.00046905086,9938.240034904185,5.46720059875481,1.0513281373563417,1.0513281373563417,1.0513281373563417,1.0019694498900742,,,
W+Jets,14710.822213085146,14710.822213085146,14670.386968672208,14643.532361751837,11.47469808950843,2.4123896382575953,2.4123896382575953,2.4123896382575953,2.4123896382575953,,,
Z+Jets,21597.004857058182,21597.004857058182,21527.43054513457,21486.385080340002,7.289230034335358,3.5197810594861427,3.4533649487162386,3.3702571410023636,3.3702571410023636,,,
Diboson,936.1606241609028,936.1606241609028,932.1843657435936,930.3708375626252,0.28001420954562,0.0,0.0,0.0,0.0,,,
ggFHbb,224.56874142701201,224.56874142701201,224.0890706789042,223.6905964784125,0.036758875733498654,0.02215841641627536,0.02215841641627536,0.02215841641627536,0.02215841641627536,,,
VBFHbb,66.27722451912622,66.27722451912622,66.158353933224,66.05208234932266,0.00781540855142399,0.007053118410133913,0.007053118410133913,0.007053118410133913,0.007053118410133913,,,
ZHbb,63.465766584473805,63.465766584473805,63.28863350654419,63.18969796746182,0.024602574286727314,0.015507135778660433,0.014135285418178172,0.014135285418178172,0.014135285418178172,,,
WHbb,108.86564442012758,108.86564442012758,108.59950330312063,108.482473694838,0.06350984987325499,0.04455091814475135,0.04279068046231905,0.04279068046231905,0.04279068046231905,,,
ggZHbb,9.5080271296301,9.5080271296301,9.48581603967797,9.468074681719918,0.002310667438657394,0.0013790526461439836,0.0013790526461439836,0.0013790526461439836,0.0013790526461439836,,,
ttHbb,312.2634270090423,312.2634270090423,311.30158920167617,310.42204762583594,0.17579671197099242,0.06746150648764974,0.0650490627058511,0.05787645737495916,0.05787645737495916,,,
HWW,150.72907678953348,150.72907678953348,150.30305058855018,149.8340750587529,1.738965157622877,0.5161403207807838,0.4799082109186189,0.4745254805772283,0.452583395745343,,,
Data,1414872.0,1414872.0,,,,97.0,95.0,92.0,89.0,1414872.0,1414872.0,479.0
