,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF < 0.999,BDTScore >= 0.9,bbFatJetParticleNetMD_Txbb >= 0.9714,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.676130328580837,1.676130328580837,1.676130328580837,1.6712036429905937,1.6670538167650584,1.6381645128552338,0.7687406640124355,0.5273720847043267,0.526441712844544,0.5234742537810636
QCD,1117757.9198795073,1251971.716351885,1251971.716351885,1247814.9781850395,1244750.07933536,1244732.1343265425,10446.943097358828,2362.3877552370514,2354.6345329564388,2339.9555924376464
TT,114729.52068857195,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,114013.39252180453,2258.2727405744417,416.90075126280334,381.44207959919197,362.6733941725038
ST,9991.097357360093,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,9928.917874231587,218.06053653554852,42.89160564059252,39.80904682806929,38.11423011518798
W+Jets,14710.822213085146,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,14640.307900717218,338.29968467223785,66.27860140961558,65.96327424065484,65.84696251175228
Z+Jets,21597.004857058182,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,21478.311853248793,292.1220625218888,126.57585658108373,126.17220698350756,125.4838033829459
Diboson,936.1606241609028,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,930.6761200627391,15.45818103368292,8.25176279856205,7.982226939624065,7.982226939624065
ggFHbb,224.56874142701201,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,223.5656191986538,1.806844500984239,1.241679956081113,1.238457763931028,1.224642757963954
VBFHbb,66.27722451912622,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,65.99365088886346,0.5701792757809228,0.4103073733676093,0.4103073733676093,0.4103073733676093
ZHbb,63.465766584473805,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,63.23426270035958,1.344995557838053,0.9282854527706342,0.927167725056006,0.9215571487362026
WHbb,108.86564442012758,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,108.51995537902327,2.7343264341160993,1.8474624189036795,1.8428553860612669,1.8394619390995768
ggZHbb,9.5080271296301,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,9.462879793200281,0.17398995471543874,0.11178938525816773,0.11129826411315621,0.11035631354359818
ttHbb,312.2634270090423,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,310.2091465105803,6.168544282835159,2.2509802809324957,2.0684901484302207,1.8997128364333677
HWW,150.72907678953348,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,149.38456187395192,11.426875620044264,2.956828933758502,2.7575289474133564,2.593628257981799
Data,1414872.0,1414872.0,1414872.0,1414872.0,1414872.0,1414811.0,22817.0,4450.0,4385.0,4327.0
