,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.998,bbFatJetParticleNetMD_Txbb >= 0.9734,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,25.803125191164327,25.803125191164327,25.803125191164327,25.774035901931246,25.75627430229965,7.8195645972271315,5.962299191383865,5.954212617705686,5.934643085306989
QCD,1126208.5372077704,1204990.9790546382,1204990.9790546382,1200602.6007629426,1197348.6443478006,58.81439515372988,12.25096302188428,12.25096302188428,12.25096302188428
TT,126178.01663528237,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,18.12425539664814,3.498487704803593,2.8119741884750797,2.6532902314897457
ST,11213.018738828063,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,1.2226965395922973,0.31286987439004954,0.31286987439004954,0.31286987439004954
W+Jets,15930.077126498532,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,4.449349877757817,1.296745138584288,1.296745138584288,1.296745138584288
Z+Jets,22772.15825578505,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,1.936797045543518,0.6592657153999777,0.6592657153999777,0.6592657153999777
Diboson,1008.665041486354,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,0.0,0.0,0.0,0.0
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,0.0,0.0,0.0,0.0
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,0.0,0.0,0.0,0.0
ZHbb,67.12062616739404,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,0.007995463491714176,0.0080872919920888,0.0080872919920888,0.0080872919920888
WHbb,116.35029311753367,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,0.005403581245577089,0.0012115074069307728,0.0012115074069307728,0.0012115074069307728
ggZHbb,10.311005316400479,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,0.0020976806759852662,0.0015430427991727181,0.0015430427991727181,0.0015430427991727181
ttHbb,354.83801865944884,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,0.04263558968886601,0.015122666539211845,0.013261324133645143,0.011327809827497414
HWW,172.07437391871363,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,0.6370640788671124,0.16856717483458156,0.16275320684600408,0.14386719137177748
Data,1383108.0,1383108.0,1383108.0,1383108.0,1383108.0,171.0,41.0,41.0,41.0
