,Pre-selection,QCD SF,bbFatJetPt_JES_up >= 300,VVFatJetPt_JES_up >= 300,BDTScore_JES_up >= 0.994,bbFatJetParticleNetMD_Txbb >= 0.9737,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.9883,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.994
HHbbVV,1.108127280079604,1.108127280079604,1.1081035713714382,1.1080653903338389,0.09878122170689835,0.06769746069909865,0.06266056203321342,0.06256852109827551,0.062308537820258185,,,
QCD,900603.372757249,1219440.0804636534,1219439.4799126645,1219422.47933788,114.32532050896494,30.446133444349353,30.446133444349353,30.446133444349353,30.446133444349353,,,
TT,76537.02908224265,76537.02908224265,76534.95448087924,76533.07862026204,29.685023791723513,5.461075111721793,5.366482397210612,4.627122834581872,4.1817352690731955,,,
ST,6617.229257123121,6617.229257123121,6616.778108324861,6616.821960574154,3.1649000376621697,0.6515245689484095,0.6515245689484095,0.6515245689484095,0.6515245689484095,,,
W+Jets,12421.273275458932,12421.273275458932,12421.078715069132,12420.818420918185,6.5120301284405775,0.3584676495434992,0.3584676495434992,0.3584676495434992,0.3584676495434992,,,
Z+Jets,14717.02364266734,14717.02364266734,14716.544046931334,14716.383412145502,4.093052032481237,2.0784156748124727,2.0784156748124727,2.0784156748124727,2.0784156748124727,,,
Diboson,703.6912877316817,703.6912877316817,703.6912877316817,703.6912877316817,0.28002666601210957,0.0,0.0,0.0,0.0,,,
ggFHbb,138.81856362723408,138.81856362723408,138.81058175779788,138.81058175779788,0.007548481259197471,0.007548481259197471,0.007548481259197471,0.007548481259197471,0.007548481259197471,,,
VBFHbb,40.60062332311162,40.60062332311162,40.591331153836336,40.591331153836336,0.0,0.0,0.0,0.0,0.0,,,
ZHbb,38.56092725636813,38.56092725636813,38.55979972772222,38.55979972772222,0.009527084287315152,0.005879306153889316,0.005879306153889316,0.005879306153889316,0.005879306153889316,,,
WHbb,66.232275837835,66.232275837835,66.23173382727803,66.2285336555317,0.015246717288579861,0.015246717288579861,0.015246717288579861,0.015246717288579861,0.015246717288579861,,,
ggZHbb,5.921431593700421,5.921431593700421,5.921287148529628,5.921287148529628,0.0013890055247940463,0.0009515792820671519,0.0009515792820671519,0.0009515792820671519,0.0009515792820671519,,,
ttHbb,187.9810602386041,187.9810602386041,187.97421160742965,187.97065844812124,0.08427891855508493,0.03463036848209593,0.03463036848209593,0.03148299333632082,0.027535646761393272,,,
HWW,97.55810924622651,97.55810924622651,97.55627725126962,97.5572062066977,1.0257550570766216,0.28523319203730774,0.26811202233984854,0.2518218133188414,0.23940543429126904,,,
Data,1331012.0,1331012.0,,,,63.0,61.0,61.0,61.0,1331012.0,1331012.0,357.0
