,Pre-selection,QCD SF,bbFatJetPt_JES_up >= 300,VVFatJetPt_JES_up >= 300,BDTScore_JES_up >= 0.995,bbFatJetParticleNetMD_Txbb >= 0.9734,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.995
HHbbVV,1.706591057896172,1.706591057896172,1.7065851517004555,1.706563929098256,0.1843817079133733,0.12629748255749135,0.1108833911062309,0.11071314217812844,0.1102287129739017,,,
ggHH_kl_2p45_kt_1_HHbbVV,1.3238501132828857,1.3238501132828857,1.3238260860955682,1.3238113768401185,0.13916676098230252,0.09505833750740535,0.08193687068882241,0.08184312316562739,0.08145566257200246,,,
ggHH_kl_5_kt_1_HHbbVV,1.4540657446775804,1.4540657446775804,1.4539716292322553,1.4539676056039448,0.10672475324416036,0.07390938628665912,0.06279239661217628,0.06266992882677569,0.06249566831422376,,,
ggHH_kl_0_kt_1_HHbbVV,2.1525536887480916,2.1525536887480916,2.1525633184608575,2.1524763726481866,0.222890232584364,0.15073369111383453,0.1333180528788026,0.13312089151126105,0.13254312553192527,,,
VBFHHbbVV,0.03938444220488589,0.03938444220488589,0.03938017151233662,0.03937996600461599,0.0034133747935537126,0.002391606580937425,0.0013914160408608147,0.0013873887380412495,0.0013844321027587868,,,
qqHH_CV_1_C2V_0_kl_1_HHbbVV,25.803125191164327,25.803125191164327,25.80277015575159,25.802680847596257,3.408654311420103,2.565747007575381,1.0589160188552593,1.0567730720331001,1.0533726499937694,,,
qqHH_CV_1p5_C2V_1_kl_1_HHbbVV,42.97286862414579,42.97286862414579,42.972382254621955,42.97195112150606,5.662063402931113,4.25741450850064,1.769013986806135,1.7652388600031217,1.756812213439972,,,
qqHH_CV_1_C2V_1_kl_2_HHbbVV,0.04105557177629756,0.04105557177629756,0.04105557177629756,0.041051515857750465,0.0020575628545037067,0.0014697235060456247,0.000916579330425812,0.0009147178591876496,0.0009147178591876496,,,
qqHH_CV_1_C2V_2_kl_1_HHbbVV,23.628855946473465,23.628855946473465,23.628576183635968,23.628432061958964,3.1229519322121795,2.3468705032956163,0.9496720762815878,0.9477319193813838,0.9434932205610862,,,
qqHH_CV_1_C2V_1_kl_0_HHbbVV,0.10023448588249756,0.10023448588249756,0.10023322280037315,0.10023322280037315,0.012185785851688717,0.008915165717783257,0.005004149607130719,0.0050019215932869485,0.0050004850854247366,,,
QCD,1126208.5372077704,1204990.9790546382,1204968.588130011,1204955.485744056,119.55149837013803,20.597133203825763,19.928949792539527,19.928949792539527,19.928949792539527,,,
TT,126178.01663528237,126178.01663528237,126174.28689269017,126170.12612420504,49.22551337244671,9.139154521221176,9.139154521221176,8.044968871964466,7.160883257940743,,,
ST,11213.018738828063,11213.018738828063,11212.048811462337,11211.655393615407,3.7431153025203683,1.0955139400830274,1.0955139400830274,1.0955139400830274,1.0955139400830274,,,
W+Jets,15930.077126498532,15930.077126498532,15929.567731787893,15929.209710016235,11.794521585083803,2.7373219095769774,2.617363985091766,2.617363985091766,2.617363985091766,,,
Z+Jets,22772.15825578505,22772.15825578505,22771.53543504107,22770.964652224375,6.908938551626508,2.336666803794807,2.336666803794807,2.336666803794807,2.336666803794807,,,
Diboson,1008.665041486354,1008.665041486354,1008.6552751889706,1008.6552751889706,0.0,0.0,0.0,0.0,0.0,,,
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,223.10648942140045,0.033456804525291706,0.0018852928053611903,0.0018852928053611903,0.0018852928053611903,0.0018852928053611903,,,
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.28205035333777,0.0,0.0,0.0,0.0,0.0,,,
ZHbb,67.12062616739404,67.12062616739404,67.12052250655093,67.12052250655093,0.010993381098627852,0.008670762993490766,0.005979369226620702,0.005979369226620702,0.005979369226620702,,,
WHbb,116.35029311753367,116.35029311753367,116.34265009656505,116.33875840971054,0.043040724721469074,0.027252255364686687,0.026040747957755912,0.026040747957755912,0.026040747957755912,,,
ggZHbb,10.311005316400479,10.311005316400479,10.310920939333991,10.310900618783364,0.0029430279771678314,0.0024750468545421287,0.0021595377103869806,0.0021595377103869806,0.0021595377103869806,,,
ttHbb,354.83801865944884,354.83801865944884,354.82351614889456,354.81594162326763,0.14080965837254245,0.049016293937522395,0.049016293937522395,0.04626381071877247,0.043689980033374015,,,
HWW,172.07437391871363,172.07437391871363,172.07336962048205,172.06752156096098,1.9499676496326936,0.5028525831468109,0.45660523221801547,0.4320613881613077,0.4123965534726228,,,
Data,1383108.0,1383108.0,,,,76.0,75.0,73.0,72.0,1383108.0,1383108.0,356.0
