,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.99,bbFatJetParticleNetMD_Txbb >= 0.9734,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,25.803125191164327,25.803125191164327,25.803125191164327,25.774035901931246,25.75627430229965,12.455605510731491,9.404971566574147,9.390400205318068,9.359085041256725
QCD,1126208.5372077704,1204990.9790546382,1204990.9790546382,1200602.6007629426,1197348.6443478006,532.5953344744842,89.65013605704829,89.65013605704829,89.65013605704829
TT,126178.01663528237,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,120.49937562541905,20.212696551437027,18.402829220797162,17.651544158132335
ST,11213.018738828063,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,14.098448029197813,2.575998665387092,2.5670681108420967,2.617874051184931
W+Jets,15930.077126498532,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,22.802057465529895,5.150594917791724,5.150594917791724,5.150594917791724
Z+Jets,22772.15825578505,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,15.653646895810356,5.968691816108368,5.968691816108368,5.873766444887042
Diboson,1008.665041486354,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,3.2625245873452764,1.1060368296314087,1.1060368296314087,1.1060368296314087
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,0.06323997896282704,0.031668467242896535,0.031668467242896535,0.031668467242896535
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,0.09674227491244874,0.0710561135959045,0.0710561135959045,0.0710561135959045
ZHbb,67.12062616739404,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,0.08617870794633153,0.0696110008115469,0.0696110008115469,0.0696110008115469
WHbb,116.35029311753367,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,0.10695081380312293,0.07002335855849667,0.07002335855849667,0.07002335855849667
ggZHbb,10.311005316400479,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,0.0131256469582878,0.008926921007573876,0.008926921007573876,0.008926921007573876
ttHbb,354.83801865944884,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,0.2930999849269127,0.09178990045976324,0.08833874909586954,0.07662049306513029
HWW,172.07437391871363,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,2.018213842447946,0.508207317322946,0.47017301516655424,0.42424333191390246
Data,1383108.0,1383108.0,1383108.0,1383108.0,1383108.0,1351.0,282.0,280.0,279.0
