,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.998,bbFatJetParticleNetMD_Txbb >= 0.987,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.676130328580837,1.676130328580837,1.676130328580837,1.6712036429905937,1.6670538167650584,0.1348657476260752,0.0665395859568654,0.06640166236743958,0.06613988689107968
qqHH_CV_1_C2V_0_kl_1_HHbbVV,20.76198779204722,20.76198779204722,20.76198779204722,20.740910849479715,20.727007927656505,2.1585019058759234,1.273288660718892,1.2711894121377625,1.2672631610170237
QCD,1117757.9198795073,1251971.716351885,1251971.716351885,1247814.9781850395,1244750.07933536,88.89784443500676,2.5990497267377086,2.5990497267377086,2.5990497267377086
TT,114729.52068857195,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,20.851580224873963,1.2715878363394646,1.199200760000049,1.187936621910231
ST,9991.097357360093,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,2.50507160856611,0.32920936883476043,0.32920936883476043,0.32920936883476043
W+Jets,14710.822213085146,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,6.247174843697289,0.47699995366685694,0.47699995366685694,0.47699995366685694
Z+Jets,21597.004857058182,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,4.1633434974680235,1.08874758953673,1.08874758953673,1.08874758953673
Diboson,936.1606241609028,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,0.28001420954562,0.0,0.0,0.0
ggFHbb,224.56874142701201,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,0.0,0.0,0.0,0.0
VBFHbb,66.27722451912622,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,0.0,0.0,0.0,0.0
ZHbb,63.465766584473805,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,0.019165071246600798,0.009905599635302666,0.009905599635302666,0.009905599635302666
WHbb,108.86564442012758,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,0.02283551089152013,0.007361509556804653,0.007361509556804653,0.007361509556804653
ggZHbb,9.5080271296301,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,0.0007379976097465021,0.0004601234071370801,0.0004601234071370801,0.0004601234071370801
ttHbb,312.2634270090423,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,0.0958537670996162,0.02400753058467269,0.02400753058467269,0.02400753058467269
HWW,150.72907678953348,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,1.2098880271012145,0.22169634182115672,0.21892007906275185,0.21378058643394882
Data,1414872.0,1414872.0,1414872.0,1414872.0,1414872.0,205.0,18.0,18.0,16.0
