,Pre-selection,QCD SF,bbFatJetPt_JER_up >= 300,VVFatJetPt_JER_up >= 300,BDTScore_JER_up >= 0.9965,bbFatJetParticleNetMD_Txbb >= 0.9714,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.987,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.9965
HHbbVV,1.676130328580837,1.676130328580837,1.6709099393660427,1.6672443971869404,0.13418662115157426,0.09447006479130643,0.08207796975584508,0.08196392692934593,0.08148686485399238,,,
ggHH_kl_2p45_kt_1_HHbbVV,1.264909243644536,1.264909243644536,1.2615043790201776,1.2594839199156975,0.09810921918170527,0.06792469179446514,0.05809068715551123,0.058010366613656154,0.05771179996530944,,,
ggHH_kl_5_kt_1_HHbbVV,1.3326632776423553,1.3326632776423553,1.3287072451979367,1.3262024089084452,0.07044911087161787,0.04887878729215663,0.042389108498755323,0.04233585097839086,0.04225790410312784,,,
ggHH_kl_0_kt_1_HHbbVV,2.1462080925701774,2.1462080925701774,2.1395602785254177,2.135088538056755,0.16510136424155025,0.11405411331849649,0.09907604814180268,0.09890788061131774,0.09818214155921354,,,
VBFHHbbVV,0.034024377674540085,0.034024377674540085,0.03392066619570052,0.03385693686252096,0.001960150859761903,0.0014787806891521271,0.0008236871598837042,0.0008178778010254333,0.0008067831369308524,,,
qqHH_CV_1_C2V_0_kl_1_HHbbVV,20.76198779204722,20.76198779204722,20.73936620680514,20.725053995083915,2.0786807744536193,1.5699598006920692,0.6166502667569999,0.6153494228434431,0.612658241606669,,,
qqHH_CV_1p5_C2V_1_kl_1_HHbbVV,34.78860657736119,34.78860657736119,34.745830024675186,34.72232429758777,3.4983169045626266,2.659134271929657,1.0551333624463646,1.052541075340489,1.0459867596868917,,,
qqHH_CV_1_C2V_1_kl_2_HHbbVV,0.03499528349928152,0.03499528349928152,0.03487892569553672,0.034818203039090424,0.0012352185363066251,0.0008549579485738696,0.0005194462316745535,0.0005193048363867064,0.0005130651574779328,,,
qqHH_CV_1_C2V_2_kl_1_HHbbVV,18.901746176077005,18.901746176077005,18.881339862897445,18.870516294954562,1.922637605081507,1.4562181905470069,0.5637297820731411,0.5625440111544426,0.560087657609716,,,
qqHH_CV_1_C2V_1_kl_0_HHbbVV,0.08890353276162892,0.08890353276162892,0.08865461665925986,0.08847362914093906,0.007460285591102357,0.005437537366866054,0.0028634071754256776,0.002848049799513842,0.0028228911052099103,,,
QCD,1117757.9198795073,1251971.716351885,1247749.91820995,1244813.4082957197,78.1982609984785,6.574897104239912,5.882107270266179,5.882107270266179,5.882107270266179,,,
TT,114729.52068857195,114729.52068857195,114437.97026728191,114132.08746619607,21.650341316528262,4.073515544120639,4.022926078324675,3.4926995718987066,3.465546489973438,,,
ST,9991.097357360093,9991.097357360093,9961.00046905086,9938.240034904185,2.9250203391173644,0.8038150546612054,0.8038150546612054,0.8038150546612054,0.8038150546612054,,,
W+Jets,14710.822213085146,14710.822213085146,14670.386968672208,14643.532361751837,6.327814353497228,0.9837214996422988,0.9837214996422988,0.9837214996422988,0.9837214996422988,,,
Z+Jets,21597.004857058182,21597.004857058182,21527.43054513457,21486.385080340002,3.5561416526286855,1.8492813971315958,1.782865286361692,1.782865286361692,1.782865286361692,,,
Diboson,936.1606241609028,936.1606241609028,932.1843657435936,930.3708375626252,0.28001420954562,0.0,0.0,0.0,0.0,,,
ggFHbb,224.56874142701201,224.56874142701201,224.0890706789042,223.6905964784125,0.0,0.0,0.0,0.0,0.0,,,
VBFHbb,66.27722451912622,66.27722451912622,66.158353933224,66.05208234932266,0.0,0.0,0.0,0.0,0.0,,,
ZHbb,63.465766584473805,63.465766584473805,63.28863350654419,63.18969796746182,0.008498817427943391,0.002619549703144971,0.0012476993426627087,0.0012476993426627087,0.0012476993426627087,,,
WHbb,108.86564442012758,108.86564442012758,108.59950330312063,108.482473694838,0.030511262068357064,0.02192471860939079,0.020164480926958498,0.020164480926958498,0.020164480926958498,,,
ggZHbb,9.5080271296301,9.5080271296301,9.48581603967797,9.468074681719918,0.0008216839630774777,0.0005522268505756501,0.0005522268505756501,0.0005522268505756501,0.0005522268505756501,,,
ttHbb,312.2634270090423,312.2634270090423,311.30158920167617,310.42204762583594,0.08786848380477927,0.031772670181029444,0.029360226399230818,0.026759807777704724,0.026759807777704724,,,
HWW,150.72907678953348,150.72907678953348,150.30305058855018,149.8340750587529,1.1444475311893316,0.35994021015672584,0.3289472748800052,0.32642381333980736,0.3135521663470017,,,
Data,1414872.0,1414872.0,,,,50.0,48.0,47.0,46.0,1414872.0,1414872.0,199.0
