,Pre-selection,QCD SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.9965,bbFatJetParticleNetMD_Txbb >= 0.9714,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.987,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.676130328580837,1.676130328580837,1.6712036429905937,1.6670538167650584,0.13447397811578773,0.09479314795099282,0.08241430287624298,0.08230026004974383,0.08182319797439028
ggHH_kl_2p45_kt_1_HHbbVV,1.264909243644536,1.264909243644536,1.2618467256927668,1.2597105355923204,0.0980371502481992,0.06789401111370941,0.0580307401517511,0.05795041960989603,0.057649272414839116
ggHH_kl_5_kt_1_HHbbVV,1.3326632776423553,1.3326632776423553,1.3290754531862934,1.326456633520162,0.07092657322056409,0.04915130244982115,0.04266277876660096,0.042609521246236494,0.04253157437097347
ggHH_kl_0_kt_1_HHbbVV,2.1462080925701774,2.1462080925701774,2.1397217826630057,2.134657892688486,0.16530298976545252,0.11417932296021169,0.09916716345066968,0.09902247635592515,0.09829673730382096
VBFHHbbVV,0.034024377674540085,0.034024377674540085,0.03392488917746438,0.03385106547434957,0.0019503308933791826,0.001469411754603381,0.0008200558827920442,0.0008142465239337733,0.0008031518598391925
qqHH_CV_1_C2V_0_kl_1_HHbbVV,20.76198779204722,20.76198779204722,20.740910849479715,20.727007927656505,2.0795849508112463,1.570797415739969,0.614720941922603,0.6134610262172773,0.6108091505628312
qqHH_CV_1p5_C2V_1_kl_1_HHbbVV,34.78860657736119,34.78860657736119,34.750944180981556,34.72689350102866,3.501283679109962,2.6599751127776883,1.0558381026321364,1.0532458155262605,1.0465456919944252
qqHH_CV_1_C2V_1_kl_2_HHbbVV,0.03499528349928152,0.03499528349928152,0.034883938631222695,0.034828787476897716,0.0012356716248970209,0.0008603045276396256,0.0005194400028737116,0.0005192986075858645,0.0005130589286770908
qqHH_CV_1_C2V_2_kl_1_HHbbVV,18.901746176077005,18.901746176077005,18.88325592507293,18.87195683641766,1.923381767212724,1.4563199383591223,0.5631952451722395,0.5620396169142263,0.5595171075779292
qqHH_CV_1_C2V_1_kl_0_HHbbVV,0.08890353276162892,0.08890353276162892,0.08863948905629107,0.08838388941581067,0.0074349668326871565,0.005415236255581551,0.0028543031908397952,0.0028389458149279596,0.0028137871206240276
QCD,1117757.9198795073,1251971.716351885,1247814.9781850395,1244750.07933536,77.62068189399292,6.574897104239912,5.882107270266179,5.882107270266179,5.882107270266179
TT,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,21.74127755833683,4.058133645360328,4.007544179564364,3.477317673138396,3.450164591213126
ST,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,2.810703996997353,0.6894987125411937,0.6894987125411937,0.6894987125411937,0.6894987125411937
W+Jets,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,6.413070255300666,1.0689774014457376,1.0689774014457376,1.0689774014457376,1.0689774014457376
Z+Jets,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,3.46594121471741,1.8363009277726792,1.7698848170027754,1.7698848170027754,1.7698848170027754
Diboson,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,0.28001420954562,0.0,0.0,0.0,0.0
ggFHbb,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,0.02215841641627536,0.02215841641627536,0.02215841641627536,0.02215841641627536,0.02215841641627536
VBFHbb,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,0.0,0.0,0.0,0.0,0.0
ZHbb,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,0.008498817427943391,0.002619549703144971,0.0012476993426627087,0.0012476993426627087,0.0012476993426627087
WHbb,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,0.0306745985861028,0.02208805512713653,0.020327817444704233,0.020327817444704233,0.020327817444704233
ggZHbb,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,0.0008216839630774777,0.0005522268505756501,0.0005522268505756501,0.0005522268505756501,0.0005522268505756501
ttHbb,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,0.08746626758695547,0.031772670181029444,0.029360226399230818,0.026759807777704724,0.026759807777704724
HWW,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,1.1378209824082783,0.36227407726235905,0.33035224842182986,0.3278287868816321,0.31399258403585073
Data,1414872.0,1414872.0,1414872.0,1414872.0,199.0,50.0,48.0,47.0,46.0
