,Pre-selection,bbFatJetPt_JER_up >= 350,VVFatJetPt_JER_up >= 350,bbFatJetPt_JER_up >= 400 or VVFatJetPt_JER_up >= 400,110 ≤ bbFatJetParticleNetMass < 145,bbFatJetParticleNetMD_Txbb >= 0.9883,VVFatJetParTMD_THWWvsT >= 0.6,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
X[900]->H(bb)Y[80](VV),5.366088550498191,4.666245037476633,4.354464491585424,4.077441760387566,2.8764741316004465,1.5090376397432932,0.790755034601363,0.7896639404287503,0.7864935243769907
