,Pre-selection,Triggers,bbFatJetPt >= 350,VVFatJetPt >= 350,bbFatJetPt >= 400 or VVFatJetPt >= 400,110 ≤ bbFatJetParticleNetMass < 145,bbFatJetParticleNetMD_Txbb >= 0.9883,VVFatJetParTMD_THWWvsT >= 0.6,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
X[4000]->H(bb)Y[190](VV),14.830106884025831,14.826352378414303,14.818915023635814,14.814206676306119,14.812822537835597,11.633220496000215,7.35985870233684,4.235542037430474,4.2321665660441266,4.2244617045132715
