,Pre-selection,Triggers,bbFatJetPt >= 350,VVFatJetPt >= 350,bbFatJetPt >= 400 or VVFatJetPt >= 400,110 ≤ bbFatJetParticleNetMass < 145,bbFatJetParticleNetMD_Txbb >= 0.9883,VVFatJetParTMD_THWWvsT >= 0.6,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
X[900]->H(bb)Y[60](VV),6.247385476874053,5.642299548208879,4.919681509775714,4.597181774759435,4.323555672777326,3.0556277326296812,1.6106037334279353,0.8700029680906439,0.8687535047777183,0.8657672223061994
