,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.99,bbFatJetParticleNetMD_Txbb >= 0.9883,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,9.060969753010587,9.060969753010587,9.060969753010587,9.041934826728792,9.02728294983494,3.6846245569413045,2.1485322601450454,2.1451546589914146,2.1372128108824087
QCD,717986.216814939,956785.8146709627,956785.8146709627,948406.4124347997,941617.267942029,217.0681987301816,11.726046528489317,11.726046528489317,11.726046528489317
TT,63126.80979180276,63126.80979180276,63126.80979180276,62714.21430804499,62290.703474200425,35.6807765098016,2.3647301359549155,2.203940728122978,2.203940728122978
ST,5417.824558008516,5417.824558008516,5417.824558008516,5380.176293677084,5350.773696634727,6.308350285007202,0.977899154796463,0.977899154796463,0.977899154796463
W+Jets,9487.889178263631,9487.889178263631,9487.889178263631,9424.292575831972,9375.118673797197,6.031986483602156,0.6449519801411439,0.6449519801411439,0.6449519801411439
Z+Jets,12055.822300436781,12055.822300436781,12055.822300436781,11968.016139487008,11904.514452147456,4.517454906149296,1.3649976981062382,1.3649976981062382,1.3649976981062382
Diboson,544.751536187187,544.751536187187,544.751536187187,541.5192000426408,539.5255957808083,0.6445724100752689,0.5708365860393045,0.5708365860393045,0.5708365860393045
ggFHbb,120.74204174793252,120.74204174793252,120.74204174793252,120.02707196890958,119.27175261578469,0.0,0.0,0.0,0.0
VBFHbb,32.24173303425971,32.24173303425971,32.24173303425971,32.089487243194796,31.921442997500897,0.052356646441280394,0.04671348600030925,0.04671348600030925,0.04671348600030925
ZHbb,32.70020301080715,32.70020301080715,32.70020301080715,32.51666448179822,32.40029638484181,0.014630547374009987,0.006376859225340789,0.006376859225340789,0.006376859225340789
WHbb,56.014320595270185,56.014320595270185,56.014320595270185,55.69337399997595,55.51504919284625,0.026407188508058378,0.014126652413279775,0.014126652413279775,0.014126652413279775
ggZHbb,4.8805631912185055,4.8805631912185055,4.8805631912185055,4.852821845932874,4.827078996358681,0.0033843660495400845,0.0009951420731682322,0.0009951420731682322,0.0009951420731682322
ttHbb,156.94119216557863,156.94119216557863,156.94119216557863,155.9939482895008,154.97672213467678,0.08809724626242095,0.01320069579877741,0.01224689636245994,0.009193137377220533
HWW,80.56791059341468,80.56791059341468,80.56791059341468,80.1332628058381,79.59897023669294,0.6392746893282482,0.08906850161734295,0.08531981419394709,0.0808836775446342
Data,1047903.0,1047903.0,1047903.0,1047903.0,1047903.0,501.0,30.0,30.0,30.0
