,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF < 0.999,BDTScore >= 0.995,bbFatJetParticleNetMD_Txbb >= 0.9735,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,0.9147081031687907,0.9147081031687907,0.9147081031687907,0.9088022319312213,0.9037950499185726,0.894212043817242,0.061075361216204785,0.042611708459889555,0.04255335678227504,0.04230983232130596
QCD,717986.216814939,956785.8146709627,956785.8146709627,948406.4124347997,941617.267942029,941611.5011837472,34.77263900554921,0.555839799505896,0.555839799505896,0.555839799505896
TT,63126.80979180276,63126.80979180276,63126.80979180276,62714.21430804499,62290.703474200425,62288.9303772574,16.57500923970184,3.1034322029440586,2.771499927470378,2.697665275945067
ST,5417.824558008516,5417.824558008516,5417.824558008516,5380.176293677084,5350.773696634727,5350.7186052379175,0.9193353190391875,0.30245845618708966,0.30245845618708966,0.30245845618708966
W+Jets,9487.889178263631,9487.889178263631,9487.889178263631,9424.292575831972,9375.118673797197,9374.685787885508,4.2390405577211006,1.0371520695821397,1.0371520695821397,1.0371520695821397
Z+Jets,12055.822300436781,12055.822300436781,12055.822300436781,11968.016139487008,11904.514452147456,11904.380330249478,2.6786233502175962,1.1458987566848808,1.1458987566848808,1.1458987566848808
Diboson,544.751536187187,544.751536187187,544.751536187187,541.5192000426408,539.5255957808083,539.5255957808083,0.0,0.0,0.0,0.0
ggFHbb,120.74204174793252,120.74204174793252,120.74204174793252,120.02707196890958,119.27175261578469,119.27175261578469,0.019332181450584476,0.019332181450584476,0.019332181450584476,0.019332181450584476
VBFHbb,32.24173303425971,32.24173303425971,32.24173303425971,32.089487243194796,31.921442997500897,31.921442997500897,0.0,0.0,0.0,0.0
ZHbb,32.70020301080715,32.70020301080715,32.70020301080715,32.51666448179822,32.40029638484181,32.40029638484181,0.005904869007387837,0.0032189267356106596,0.0032189267356106596,0.0032189267356106596
WHbb,56.014320595270185,56.014320595270185,56.014320595270185,55.69337399997595,55.51504919284625,55.51504919284625,0.006447934325647545,0.0023982220543541906,0.0023982220543541906,0.0023982220543541906
ggZHbb,4.8805631912185055,4.8805631912185055,4.8805631912185055,4.852821845932874,4.827078996358681,4.826854261517424,0.0007828385699077611,0.00012382488477811367,0.00012382488477811367,0.00012382488477811367
ttHbb,156.94119216557863,156.94119216557863,156.94119216557863,155.9939482895008,154.97672213467678,154.97141978934926,0.04815377341744885,0.015205724659201185,0.014251925222883715,0.013531822333255755
HWW,80.56791059341468,80.56791059341468,80.56791059341468,80.1332628058381,79.59897023669294,79.52003283293574,0.6047754146907698,0.18466438505046423,0.1783068551627604,0.16756940386135716
Data,1047903.0,1047903.0,1047903.0,1047903.0,1047903.0,1047879.0,177.0,32.0,32.0,31.0
