,Pre-selection,TriggerEffs,QCD SF,LP SF,bbFatJetPt_JES_up ≥ 300,VVFatJetPt_JES_up ≥ 300,BDTScore_JES_up ≥ 0.96,bbFatJetParticleNetMD_Txbb ≥ 0.9137,bbFatJetPt ≥ 300,VVFatJetPt ≥ 300,BDTScore ≥ 0.96
HHbbVV,1.226207055855298,0.962836113592311,0.962836113592311,0.962836113592311,0.9627053590859099,0.9626195325143448,0.35357841648086724,0.3167715459410581,,,
QCD,1025068.5251140338,758372.038498297,951838.4448337916,951838.4448337916,951712.1943890575,951598.2071610591,4203.619195113127,2177.696819907225,,,
TT,60216.68690936446,49536.832979442996,49536.832979442996,49536.832979442996,49530.16373826935,49522.744044389656,674.7936872925254,381.52228636710754,,,
ST,4318.746371851393,3575.7297900135763,3575.7297900135763,3575.7297900135763,3575.575144620543,3575.04448299104,65.53683833587729,36.86627922476703,,,
V+Jets,28575.038253779858,22718.400706946682,22718.400706946682,22718.400706946682,22714.82634095938,22712.854992275392,238.03755783076065,140.0759365590721,,,
Diboson,435.3161593699373,352.5916898055027,352.5916898055027,352.5916898055027,352.5916898055027,352.5916898055027,1.5379902858368337,1.2503239515544184,,,
Data,1028022.0,1028022.0,1028022.0,1028022.0,,,,5175.0,1028022.0,1028022.0,9737.0
