,Pre-selection,TriggerEffs,QCD SF,LP SF,bbFatJetPt_JER_up ≥ 300,VVFatJetPt_JER_up ≥ 300,BDTScore_JER_up ≥ 0.96,bbFatJetParticleNetMD_Txbb ≥ 0.9137,bbFatJetPt ≥ 300,VVFatJetPt ≥ 300,BDTScore ≥ 0.96
HHbbVV,1.226207055855298,0.962836113592311,0.962836113592311,0.962836113592311,0.956582446552969,0.9514173638351618,0.34992458492623135,0.3136946099113982,,,
QCD,1025068.5251140338,758372.038498297,951838.4448337916,951838.4448337916,943748.4025460709,936820.5785615065,4163.038395390724,2197.9925275563687,,,
TT,60216.68690936446,49536.832979442996,49536.832979442996,49536.832979442996,49242.866308308876,48931.942942675116,668.5965135185257,378.00662446509205,,,
ST,4318.746371851393,3575.7297900135763,3575.7297900135763,3575.7297900135763,3551.844401210614,3534.3830940836756,64.84812610418575,36.81762527214775,,,
V+Jets,28575.038253779858,22718.400706946682,22718.400706946682,22718.400706946682,22558.278126350222,22440.43827967383,238.4356907656175,139.23430743378628,,,
Diboson,435.3161593699373,352.5916898055027,352.5916898055027,352.5916898055027,350.35927347702835,349.0388445157345,1.3998386319361618,1.090133865986488,,,
Data,1028022.0,1028022.0,1028022.0,1028022.0,,,,5175.0,1028022.0,1028022.0,9737.0
