,Pre-selection,TriggerEffs,QCD SF,LP SF,bbFatJetPt_JES_down ≥ 300,VVFatJetPt_JES_down ≥ 300,BDTScore_JES_down ≥ 0.96,bbFatJetParticleNetMD_Txbb ≥ 0.9137,bbFatJetPt ≥ 300,VVFatJetPt ≥ 300,BDTScore ≥ 0.96
HHbbVV,1.226207055855298,0.962836113592311,0.962836113592311,0.962836113592311,0.9498505517368356,0.9392523630730416,0.34621835436882786,0.310487090317344,,,
QCD,1025068.5251140338,758372.038498297,951838.4448337916,951838.4448337916,934044.3323864582,920289.1714498617,4016.8962283535784,2160.6777627389174,,,
TT,60216.68690936446,49536.832979442996,49536.832979442996,49536.832979442996,48884.594973908665,48213.36178551911,661.3792172610378,373.63069085596265,,,
ST,4318.746371851393,3575.7297900135763,3575.7297900135763,3575.7297900135763,3527.6535824120406,3490.0372352086715,64.62904706402797,37.18239921491018,,,
V+Jets,28575.038253779858,22718.400706946682,22718.400706946682,22718.400706946682,22376.68609517085,22117.428496185625,234.4915469856042,136.74645676359435,,,
Diboson,435.3161593699373,352.5916898055027,352.5916898055027,352.5916898055027,348.1424902295061,344.4598196954569,1.280296149012993,0.9926298147305778,,,
Data,1028022.0,1028022.0,1028022.0,1028022.0,,,,5175.0,1028022.0,1028022.0,9737.0
