,Pre-selection,TriggerEffs,QCD SF,LP SF,bbFatJetPt_JER_down ≥ 300,VVFatJetPt_JER_down ≥ 300,BDTScore_JER_down ≥ 0.96,bbFatJetParticleNetMD_Txbb ≥ 0.9137,bbFatJetPt ≥ 300,VVFatJetPt ≥ 300,BDTScore ≥ 0.96
HHbbVV,1.226207055855298,0.962836113592311,0.962836113592311,0.962836113592311,0.956532343152983,0.9508032330035896,0.35002643584375837,0.31375120861402445,,,
QCD,1025068.5251140338,758372.038498297,951838.4448337916,951838.4448337916,943500.0599169283,936644.3941367903,4057.05401180443,2177.1489752306616,,,
TT,60216.68690936446,49536.832979442996,49536.832979442996,49536.832979442996,49191.6781366848,48836.50157015109,669.0001130326659,378.90754719869403,,,
ST,4318.746371851393,3575.7297900135763,3575.7297900135763,3575.7297900135763,3549.9591124149474,3529.800053659399,64.82810282752266,36.8326158748518,,,
V+Jets,28575.038253779858,22718.400706946682,22718.400706946682,22718.400706946682,22550.12723383685,22425.565638460026,235.65891942028665,137.28697615341045,,,
Diboson,435.3161593699373,352.5916898055027,352.5916898055027,352.5916898055027,350.5879608030585,349.0637051113432,1.5802759815883558,1.2926096473059405,,,
Data,1028022.0,1028022.0,1028022.0,1028022.0,,,,5175.0,1028022.0,1028022.0,9737.0
