,Pre-selection,TriggerEffs,QCD SF,LP SF,bbFatJetPt ≥ 300,VVFatJetPt ≥ 300,BDTScore ≥ 0.99,bbFatJetParticleNetMD_Txbb ≥ 0.987
HHbbVV,3.0806144918749685,1.777757325359977,1.777757325359977,1.777757325359977,1.7726108484418197,1.7683849920081505,0.377210414965113,0.17770952222305003
QCD,2297339.82909381,1194346.5658664904,972393.0218376687,972393.0218376687,969133.2699374782,966738.3173294645,739.9887619601344,39.38713847434973
TT,139361.71036435151,90162.83808289378,90162.83808289378,90162.83808289378,89874.47242888014,89593.63713305627,181.59100202067094,13.855957829103097
ST,9979.986132619777,6717.596659086394,6717.596659086394,6717.596659086394,6695.143184192203,6679.164687640505,18.453589211575288,1.8086579519249149
V+Jets,63475.58227389368,38860.89721165447,38860.89721165447,38860.89721165447,38735.5607817707,38656.89023501311,86.19209453434641,17.603885323245358
Diboson,946.7147595788099,595.6462086965947,595.6462086965947,595.6462086965947,593.2710364467257,592.303383327502,0.7404602092212222,0.33004041863243094
Data,1108730.0,1108730.0,1108730.0,1108730.0,1108730.0,1108730.0,1729.0,155.0
