,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.99,bbFatJetParticleNetMD_Txbb >= 0.987,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,20.76198779204722,20.76198779204722,20.76198779204722,20.740910849479715,20.727007927656505,9.738750535043836,5.712475894870746,5.704671710232293,5.684850697832001
QCD,1117757.9198795073,1251971.716351885,1251971.716351885,1247814.9781850395,1244750.07933536,471.925448651281,42.408444611544425,42.408444611544425,37.51916127698287
TT,114729.52068857195,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,101.50310678662629,6.919995065314594,6.797869511171207,6.312279283139957
ST,9991.097357360093,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,16.074973579003196,2.145291060110628,2.145291060110628,2.09593237264436
W+Jets,14710.822213085146,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,19.975044999496127,2.0950356835287223,2.0950356835287223,2.0950356835287223
Z+Jets,21597.004857058182,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,12.933986859641927,3.3158132448663666,3.3158132448663666,3.3158132448663666
Diboson,936.1606241609028,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,2.9318926408312667,1.406937244892464,1.406937244892464,1.406937244892464
ggFHbb,224.56874142701201,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,0.05566320757518588,0.05566320757518588,0.05566320757518588,0.05566320757518588
VBFHbb,66.27722451912622,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,0.21505205162512245,0.09675872642565128,0.09675872642565128,0.09675872642565128
ZHbb,63.465766584473805,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,0.06009716942526564,0.033552655547314944,0.033552655547314944,0.033552655547314944
WHbb,108.86564442012758,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,0.09733186610830592,0.04666057331391244,0.04666057331391244,0.04666057331391244
ggZHbb,9.5080271296301,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,0.010133855280383052,0.0031390829547638557,0.0031390829547638557,0.0031390829547638557
ttHbb,312.2634270090423,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,0.23074599809511018,0.040695591689081274,0.03813239134796399,0.03649363901281039
HWW,150.72907678953348,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,1.5888430073620903,0.26090747144271753,0.2534458815483844,0.2465970753955778
Data,1414872.0,1414872.0,1414872.0,1414872.0,1414872.0,1135.0,95.0,92.0,90.0
