,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.99,bbFatJetParticleNetMD_Txbb >= 0.9735,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,9.060969753010587,9.060969753010587,9.060969753010587,9.041934826728792,9.02728294983494,3.6772872907576906,2.7773731628559934,2.772855749164631,2.762531874721738
QCD,717986.216814939,956785.8146709627,956785.8146709627,948406.4124347997,941617.267942029,212.95706349565927,32.12984461041812,32.12984461041812,32.12984461041812
TT,63126.80979180276,63126.80979180276,63126.80979180276,62714.21430804499,62290.703474200425,35.84926592640789,7.693905583008506,7.2241199919553445,6.902732156130428
ST,5417.824558008516,5417.824558008516,5417.824558008516,5380.176293677084,5350.773696634727,4.75387637053914,1.1106926077180415,1.06319790732893,1.06319790732893
W+Jets,9487.889178263631,9487.889178263631,9487.889178263631,9424.292575831972,9375.118673797197,6.3514834923894625,1.0815415401270967,1.0815415401270967,1.0815415401270967
Z+Jets,12055.822300436781,12055.822300436781,12055.822300436781,11968.016139487008,11904.514452147456,4.234018661472836,1.5732976830274263,1.5732976830274263,1.5732976830274263
Diboson,544.751536187187,544.751536187187,544.751536187187,541.5192000426408,539.5255957808083,0.09235116825937978,0.09235116825937978,0.09235116825937978,0.09235116825937978
ggFHbb,120.74204174793252,120.74204174793252,120.74204174793252,120.02707196890958,119.27175261578469,0.0,0.0,0.0,0.0
VBFHbb,32.24173303425971,32.24173303425971,32.24173303425971,32.089487243194796,31.921442997500897,0.08333571264500761,0.08333571264500761,0.08333571264500761,0.08333571264500761
ZHbb,32.70020301080715,32.70020301080715,32.70020301080715,32.51666448179822,32.40029638484181,0.011877104862097627,0.008296868866098414,0.008296868866098414,0.008296868866098414
WHbb,56.014320595270185,56.014320595270185,56.014320595270185,55.69337399997595,55.51504919284625,0.02000309860624279,0.01431447407315865,0.01431447407315865,0.01431447407315865
ggZHbb,4.8805631912185055,4.8805631912185055,4.8805631912185055,4.852821845932874,4.827078996358681,0.0034872551440811267,0.0011754064179792386,0.0011754064179792386,0.0011754064179792386
ttHbb,156.94119216557863,156.94119216557863,156.94119216557863,155.9939482895008,154.97672213467678,0.08377166000502098,0.02796388248490922,0.025914782517599304,0.02155477512730047
HWW,80.56791059341468,80.56791059341468,80.56791059341468,80.1332628058381,79.59897023669294,0.6342054250775129,0.17098533113506884,0.16585768311260649,0.15884573629991827
Data,1047903.0,1047903.0,1047903.0,1047903.0,1047903.0,512.0,85.0,85.0,83.0
