,Pre-selection,TriggerEffs,QCD SF,LP SF,bbFatJetPt_JES_up ≥ 300,VVFatJetPt_JES_up ≥ 300,BDTScore_JES_up ≥ 0.8,bbFatJetParticleNetMD_Txbb ≥ 0.9137,bbFatJetPt ≥ 300,VVFatJetPt ≥ 300,BDTScore ≥ 0.8
HHbbVV,1.226207055855298,0.962836113592311,0.962836113592311,0.962836113592311,0.9627053590859099,0.9626195325143448,0.6564696881008828,0.586901099070345,,,
QCD,1025068.5251140338,758372.038498297,951838.4448337916,951838.4448337916,951712.1943890575,951598.2071610591,37840.77041828401,21283.00461120198,,,
TT,60216.68690936446,49536.832979442996,49536.832979442996,49536.832979442996,49530.16373826935,49522.744044389656,4468.556218570343,2528.6806382939253,,,
ST,4318.746371851393,3575.7297900135763,3575.7297900135763,3575.7297900135763,3575.575144620543,3575.04448299104,388.5127682265017,220.29529293472388,,,
V+Jets,28575.038253779858,22718.400706946682,22718.400706946682,22718.400706946682,22714.82634095938,22712.854992275392,1535.6715850437472,935.6773264440856,,,
Diboson,435.3161593699373,352.5916898055027,352.5916898055027,352.5916898055027,352.5916898055027,352.5916898055027,14.448259456087815,12.045276289106582,,,
Data,1028022.0,1028022.0,1028022.0,1028022.0,,,,39584.0,1028022.0,1028022.0,74643.0
