,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF < 0.999,BDTScore >= 0.98,bbFatJetParticleNetMD_Txbb >= 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.706591057896172,1.706591057896172,1.706591057896172,1.7015566173379557,1.6972136772823412,1.6622831322729013,0.37136717937974073,0.1742175228781222,0.17398989091405143,0.17315027936442076
QCD,1126208.5372077704,1204990.9790546382,1204990.9790546382,1200602.6007629426,1197348.6443478006,1197320.5901011575,955.3049880502933,74.4069516910249,74.4069516910249,74.4069516910249
TT,126178.01663528237,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,125270.65565601869,301.7171061561976,16.916637521912058,15.517576756874377,14.927067999961622
ST,11213.018738828063,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,11140.216087346873,27.195461053639132,1.3148641177189326,1.0187306151336417,1.0187306151336417
W+Jets,15930.077126498532,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,15837.252812675071,57.88026770454839,5.125726157734926,5.125726157734926,5.125726157734926
Z+Jets,22772.15825578505,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,22631.532243401547,38.56443080521051,9.623272541109843,9.623272541109843,9.528347169888518
Diboson,1008.665041486354,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,1002.5646524206695,3.748604711235907,1.0845469288957412,1.0845469288957412,1.0845469288957412
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,221.84267517383097,0.3038431908841309,0.17313464493658076,0.17313464493658076,0.17313464493658076
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,70.91620020246836,0.007934678680041085,0.0,0.0,0.0
ZHbb,67.12062616739404,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,66.83210447714222,0.10588560147403817,0.053636243284224935,0.05287334410222386,0.05287334410222386
WHbb,116.35029311753367,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,115.91871822958542,0.23659542032812192,0.10151205683812758,0.10151205683812758,0.10151205683812758
ggZHbb,10.311005316400479,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,10.25756398183547,0.014985873535374799,0.007837949814897615,0.007837949814897615,0.007837949814897615
ttHbb,354.83801865944884,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,352.00471234264467,0.8642760193841152,0.1866774366560734,0.17493531803202556,0.1624213590781836
HWW,172.07437391871363,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,170.30271771214433,4.362178754427307,0.6724157705931476,0.6518309905588694,0.6090351166768668
Data,1383108.0,1383108.0,1383108.0,1383108.0,1383108.0,1383039.0,2564.0,215.0,210.0,205.0
