,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.999,bbFatJetParticleNetMD_Txbb >= 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,25.803125191164327,25.803125191164327,25.803125191164327,25.774035901931246,25.75627430229965,6.119141001896924,3.7291527210589113,3.7248146277118757,3.712557942537738
QCD,1126208.5372077704,1204990.9790546382,1204990.9790546382,1200602.6007629426,1197348.6443478006,31.12990285949904,1.4600455334299962,1.4600455334299962,1.4600455334299962
TT,126178.01663528237,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,6.986333636557228,0.22283952459049777,0.22283952459049777,0.22283952459049777
ST,11213.018738828063,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,0.05401399474016927,0.0,0.0,0.0
W+Jets,15930.077126498532,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,1.9989159684968871,0.11253316458411101,0.11253316458411101,0.11253316458411101
Z+Jets,22772.15825578505,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,1.0197647669901357,0.2594720641895913,0.2594720641895913,0.2594720641895913
Diboson,1008.665041486354,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,0.0,0.0,0.0,0.0
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,0.0,0.0,0.0,0.0
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,0.0,0.0,0.0,0.0
ZHbb,67.12062616739404,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,0.0026925206345409904,0.0026925206345409904,0.0026925206345409904,0.0026925206345409904
WHbb,116.35029311753367,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,0.004085057828085782,0.0012115074069307728,0.0012115074069307728,0.0012115074069307728
ggZHbb,10.311005316400479,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,0.0003155091441551488,0.0003155091441551488,0.0003155091441551488,0.0003155091441551488
ttHbb,354.83801865944884,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,0.007825593802030066,0.0018201593182085546,0.0018201593182085546,0.0018201593182085546
HWW,172.07437391871363,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,0.3305059135645863,0.06563359908588319,0.06563359908588319,0.06563359908588319
Data,1383108.0,1383108.0,1383108.0,1383108.0,1383108.0,66.0,6.0,6.0,6.0
