,Pre-selection,TriggerEffs,QCD SF,LP SF,bbFatJetPt ≥ 300,VVFatJetPt ≥ 300,BDTScore ≥ 0.8,bbFatJetParticleNetMD_Txbb ≥ 0.9734
HHbbVV,4.195008340515057,1.9850190976132749,1.9850190976132749,1.9850190976132749,1.9790901153021438,1.9741353376747495,1.4295843356493556,0.9692645285471421
QCD,3048446.9999554865,1299994.2424323014,1390671.9664265167,1390671.9664265167,1385454.619714917,1381545.5391913892,64155.315742965024,12989.09007921461
TT,193771.92446254156,108971.33199740764,108971.33199740764,108971.33199740764,108596.03805506787,108188.94416321091,9009.577097377234,1579.1008295202223
ST,13841.807461920154,8207.352255699509,8207.352255699509,8207.352255699509,8173.542421368004,8153.934084007797,908.8034635752828,170.25916721536072
V+Jets,85738.12281680925,44939.42374107139,44939.42374107139,44939.42374107139,44778.32337141719,44666.99864531666,3233.4147043564217,963.0062066475116
Diboson,1314.1944037157127,717.9255793045147,717.9255793045147,717.9255793045147,715.766317507949,713.451753186686,35.88781667980632,18.51254968470563
Data,1553508.0,1553508.0,1553508.0,1553508.0,1553508.0,1553508.0,116752.0,21180.0
