,Pre-selection,TriggerEffs,QCD SF,LP SF,bbFatJetPt_JER_up ≥ 300,VVFatJetPt_JER_up ≥ 300,BDTScore_JER_up ≥ 0.998,bbFatJetParticleNetMD_Txbb ≥ 0.9734,bbFatJetPt ≥ 300,VVFatJetPt ≥ 300,BDTScore ≥ 0.998
HHbbVV,4.195008340515057,1.9850190976132749,1.9850190976132749,1.9850190976132749,1.9788052031989996,1.9736219957032173,0.1515422810106515,0.1039189533530539,,,
QCD,3048446.9999554865,1299994.2424323014,1390671.9664265167,1390671.9664265167,1385206.6928731045,1381051.0975345988,47.8960867793802,7.906476683159607,,,
TT,193771.92446254156,108971.33199740764,108971.33199740764,108971.33199740764,108601.81070875395,108196.36935089804,22.413612137957934,3.8898224832185595,,,
ST,13841.807461920154,8207.352255699509,8207.352255699509,8207.352255699509,8174.132294625355,8156.989415988454,2.0916742631341423,0.16395765685375768,,,
V+Jets,85738.12281680925,44939.42374107139,44939.42374107139,44939.42374107139,44772.108735607646,44656.7352816859,10.517163692831305,3.0032597801303544,,,
Diboson,1314.1944037157127,717.9255793045147,717.9255793045147,717.9255793045147,715.7092454493911,713.5842979466927,0.0,0.0,,,
Data,1553508.0,1553508.0,1553508.0,1553508.0,,,,37.0,1553508.0,1553508.0,164.0
