,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.999,bbFatJetParticleNetMD_Txbb >= 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,25.803125191164327,25.803125191164327,25.803125191164327,25.774035901931246,25.75627430229965,6.205125746902395,3.767106032259208,3.7629950274836848,3.751486679733116
QCD,1126208.5372077704,1204990.9790546382,1204990.9790546382,1200602.6007629426,1197348.6443478006,28.054246643507533,2.1282289447162337,2.1282289447162337,2.1282289447162337
TT,126178.01663528237,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,6.711647574308787,0.22283952459049777,0.22283952459049777,0.22283952459049777
ST,11213.018738828063,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,0.4852390242150444,0.0,0.0,0.0
W+Jets,15930.077126498532,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,1.7753337754403034,0.23249108906932253,0.23249108906932253,0.23249108906932253
Z+Jets,22772.15825578505,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,0.9159599339092133,0.16585144497909934,0.16585144497909934,0.16585144497909934
Diboson,1008.665041486354,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,0.0,0.0,0.0,0.0
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,0.0,0.0,0.0,0.0
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,0.0,0.0,0.0,0.0
ZHbb,67.12062616739404,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,0.005364808223719335,0.0080872919920888,0.0080872919920888,0.0080872919920888
WHbb,116.35029311753367,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,0.004085057828085782,0.0012115074069307728,0.0012115074069307728,0.0012115074069307728
ggZHbb,10.311005316400479,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,0.0003155091441551488,0.0003155091441551488,0.0003155091441551488,0.0003155091441551488
ttHbb,354.83801865944884,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,0.013592377506338372,0.0018201593182085546,0.0018201593182085546,0.0018201593182085546
HWW,172.07437391871363,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,0.3452618821582025,0.056496531098282766,0.056496531098282766,0.056496531098282766
Data,1383108.0,1383108.0,1383108.0,1383108.0,1383108.0,69.0,5.0,5.0,5.0
