,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.998,bbFatJetParticleNetMD_Txbb >= 0.9737,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,11.015595087816134,11.015595087816134,11.015595087816134,10.992704362069707,10.974097162767547,2.6806598900094403,2.034217858797325,2.031137585652539,2.024660879170108
QCD,900603.372757249,1219440.0804636534,1219440.0804636534,1208187.047601593,1199914.6854996895,13.100717451547208,8.21199507514808,8.21199507514808,8.21199507514808
TT,76537.02908224265,76537.02908224265,76537.02908224265,76036.67089183381,75504.25522211792,6.61683662025656,1.5618462682720922,1.3504675305861178,1.4096269425388201
ST,6617.229257123121,6617.229257123121,6617.229257123121,6568.071623368754,6530.558860743446,0.9435110875941608,0.0,0.0,0.0
W+Jets,12421.273275458932,12421.273275458932,12421.273275458932,12341.31450378544,12265.115729916284,1.2929040451864267,0.04073384786291177,0.04073384786291177,0.04073384786291177
Z+Jets,14717.02364266734,14717.02364266734,14717.02364266734,14601.426751424733,14517.101697865306,0.5125640739307976,0.2173328017520299,0.2173328017520299,0.2173328017520299
Diboson,703.6912877316817,703.6912877316817,703.6912877316817,699.1389217855917,695.3097641927543,0.0,0.0,0.0,0.0
ggFHbb,138.81856362723408,138.81856362723408,138.81856362723408,138.12124620347993,137.14696515108136,0.038885730659693356,0.038885730659693356,0.038885730659693356,0.038885730659693356
VBFHbb,40.60062332311162,40.60062332311162,40.60062332311162,40.47235839402518,40.3369080970762,0.0,0.0,0.0,0.0
ZHbb,38.56092725636813,38.56092725636813,38.56092725636813,38.30734801182328,38.14508043229702,0.0037334071454059835,0.0018684314074148057,0.0018684314074148057,0.0018684314074148057
WHbb,66.232275837835,66.232275837835,66.232275837835,65.79568909543664,65.5789510146088,0.003506322286398112,0.0,0.0,0.0
ggZHbb,5.921431593700421,5.921431593700421,5.921431593700421,5.88900772329133,5.855043713430598,0.0006745143395537895,0.0006745143395537895,0.0006745143395537895,0.0006745143395537895
ttHbb,187.9810602386041,187.9810602386041,187.9810602386041,186.85674951555848,185.63841488932138,0.014821907931141548,0.0052744806053462165,0.004043294717858733,0.004043294717858733
HWW,97.55810924622651,97.55810924622651,97.55810924622651,97.00857794271565,96.26976864081334,0.24977806551465578,0.06594099684252135,0.060063928366806144,0.0582033461700772
Data,1331012.0,1331012.0,1331012.0,1331012.0,1331012.0,81.0,17.0,16.0,15.0
