,Pre-selection,Triggers,bbFatJetPt >= 350,VVFatJetPt >= 350,bbFatJetPt >= 400 or VVFatJetPt >= 400,110 ≤ bbFatJetParticleNetMass < 145,bbFatJetParticleNetMD_Txbb >= 0.9883,VVFatJetParTMD_THWWvsT >= 0.6,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
X[1600]->H(bb)Y[190](VV),12.795538126661743,12.6914158107114,12.532057579477307,12.426926465335114,12.379053760629345,9.46281715192452,5.374181983524036,2.9883854354258212,2.9848601733964246,2.9788017739232115
