,Pre-selection,QCD SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore_JMR_up >= 0.994,bbFatJetParticleNetMD_Txbb >= 0.9734,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,BDTScore >= 0.994
HHbbVV,1.706591057896172,1.706591057896172,1.7015566173379557,1.6972136772823412,0.18431757198244025,0.12590972724295307,0.1110101124892344,0.11082836208923182,0.11030267585118422,
QCD,1126208.5372077704,1204990.9790546382,1200602.6007629426,1197348.6443478006,145.93747815698993,32.29221967429575,31.624036263009515,31.624036263009515,31.624036263009515,
TT,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,65.40521310585078,12.222676428395538,12.222676428395538,10.63616583082251,10.028873853274611,
ST,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,6.133335716484406,1.6354351422367301,1.6354351422367301,1.6191014422549073,1.6191014422549073,
W+Jets,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,14.50324507321268,3.4157701044988196,3.295812180013608,3.295812180013608,3.295812180013608,
Z+Jets,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,8.287965125406823,3.494491396188192,3.494491396188192,3.494491396188192,3.494491396188192,
Diboson,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,0.9033627515053625,0.9033627515053625,0.9033627515053625,0.9033627515053625,0.9033627515053625,
ggFHbb,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,0.045307804174900726,0.0018852928053611903,0.0018852928053611903,0.0018852928053611903,0.0018852928053611903,
VBFHbb,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,0.0,0.0,0.0,0.0,0.0,
ZHbb,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,0.026336303906451437,0.024013685801314355,0.01861891444376654,0.01861891444376654,0.01861891444376654,
WHbb,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,0.046027921860651286,0.03072543222349254,0.029513924816561767,0.029513924816561767,0.029513924816561767,
ggZHbb,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,0.004132627794165037,0.0032595008570819976,0.0029439917129268495,0.0029439917129268495,0.0029439917129268495,
ttHbb,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,0.19069168805454279,0.0773682028405227,0.07554804352231415,0.0678183224064823,0.06168488057617353,
HWW,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,1.9933660045942991,0.4633812595419079,0.4188691029477211,0.3951677756707336,0.37871796252656076,
Data,1383108.0,1383108.0,1383108.0,1383108.0,,96.0,95.0,93.0,92.0,472.0
