,Pre-selection,bbFatJetPt_JER_down >= 350,VVFatJetPt_JER_down >= 350,bbFatJetPt_JER_down >= 400 or VVFatJetPt_JER_down >= 400,110 ≤ bbFatJetParticleNetMass < 145,bbFatJetParticleNetMD_Txbb >= 0.9883,VVFatJetParTMD_THWWvsT >= 0.6,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
X[900]->H(bb)Y[80](VV),6.3526346097717346,5.494394593249251,5.105861751150598,4.7776169608846,3.3817081865253176,1.7867633341996987,0.9437089955513188,0.9420762678233077,0.938330466296129
