,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.997,bbFatJetParticleNetMD_Txbb >= 0.9737,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,11.015595087816134,11.015595087816134,11.015595087816134,10.992704362069707,10.974097162767547,3.0844304478232147,2.332079782348839,2.3284724904323175,2.320958840541392
QCD,900603.372757249,1219440.0804636534,1219440.0804636534,1208187.047601593,1199914.6854996895,43.35339962596538,13.566300867002976,13.566300867002976,13.566300867002976
TT,76537.02908224265,76537.02908224265,76537.02908224265,76036.67089183381,75504.25522211792,10.380889190950322,2.098924160171045,1.8875454224850703,1.8225354499476532
ST,6617.229257123121,6617.229257123121,6617.229257123121,6568.071623368754,6530.558860743446,0.7516282221734621,-0.33341810781610337,-0.33341810781610337,-0.33341810781610337
W+Jets,12421.273275458932,12421.273275458932,12421.273275458932,12341.31450378544,12265.115729916284,1.6852854021927706,0.22516823168788777,0.22516823168788777,0.22516823168788777
Z+Jets,14717.02364266734,14717.02364266734,14717.02364266734,14601.426751424733,14517.101697865306,0.9796843392977779,0.3821679607282673,0.3821679607282673,0.3821679607282673
Diboson,703.6912877316817,703.6912877316817,703.6912877316817,699.1389217855917,695.3097641927543,0.0,0.0,0.0,0.0
ggFHbb,138.81856362723408,138.81856362723408,138.81856362723408,138.12124620347993,137.14696515108136,0.038885730659693356,0.038885730659693356,0.038885730659693356,0.038885730659693356
VBFHbb,40.60062332311162,40.60062332311162,40.60062332311162,40.47235839402518,40.3369080970762,0.0,0.0,0.0,0.0
ZHbb,38.56092725636813,38.56092725636813,38.56092725636813,38.30734801182328,38.14508043229702,0.005890153566565097,0.002862477623050935,0.002862477623050935,0.002862477623050935
WHbb,66.232275837835,66.232275837835,66.232275837835,65.79568909543664,65.5789510146088,0.007219947747591032,0.0037136254611929193,0.0037136254611929193,0.0037136254611929193
ggZHbb,5.921431593700421,5.921431593700421,5.921431593700421,5.88900772329133,5.855043713430598,0.001176732188734517,0.001176732188734517,0.001176732188734517,0.001176732188734517
ttHbb,187.9810602386041,187.9810602386041,187.9810602386041,186.85674951555848,185.63841488932138,0.02014877552481194,0.009218690851704929,0.007987504964217443,0.007987504964217443
HWW,97.55810924622651,97.55810924622651,97.55810924622651,97.00857794271565,96.26976864081334,0.3248698966171193,0.09444165032832688,0.08757849599208797,0.08355770647910543
Data,1331012.0,1331012.0,1331012.0,1331012.0,1331012.0,144.0,25.0,23.0,22.0
