,Pre-selection,Triggers,bbFatJetPt >= 350,VVFatJetPt >= 350,bbFatJetPt >= 400 or VVFatJetPt >= 400,110 ≤ bbFatJetParticleNetMass < 145,bbFatJetParticleNetMD_Txbb >= 0.9883,VVFatJetParTMD_THWWvsT >= 0.6,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
X[1000]->H(bb)Y[190](VV),8.223782016670372,7.689275945307749,7.022856256751464,6.535921215937928,6.277357649222225,4.55897096765963,2.398474251419089,1.0794373683638638,1.0777090752225282,1.0746454650439685
