,Pre-selection,QCD SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore_JMS_down >= 0.9965,bbFatJetParticleNetMD_Txbb >= 0.9737,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.9883,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,BDTScore >= 0.9965
HHbbVV,1.108127280079604,1.108127280079604,1.1005594143174928,1.0940812392241102,0.0650627330083341,0.044312327913011,0.03977460474111651,0.03971286121279384,0.039569285907385246,
ggHH_kl_2p45_kt_1_HHbbVV,0.8015758690220187,0.8015758690220187,0.7966181927909652,0.7929251357407407,0.04592816926710142,0.032066152947216556,0.02783960613159421,0.027802539003206103,0.0277276070224528,
ggHH_kl_5_kt_1_HHbbVV,0.8397792227107982,0.8397792227107982,0.8351909835840614,0.8317756967171981,0.03386494530514895,0.02251428654847036,0.019956725616971906,0.019956725616971906,0.019919156351899267,
ggHH_kl_0_kt_1_HHbbVV,1.4337517442784347,1.4337517442784347,1.4226156102926775,1.4129101659183219,0.07393529361225004,0.049725097149196554,0.04365418035364684,0.04349190339882025,0.04344911234700374,
VBFHHbbVV,0.02157241124523907,0.02157241124523907,0.021438896099242835,0.021315873451069035,0.0010973709515045664,0.0007704632117562641,0.00046921380859690277,0.0004672278354842238,0.0004600882551242419,
qqHH_CV_1_C2V_0_kl_1_HHbbVV,11.015595087816134,11.015595087816134,10.992704362069707,10.974097162767547,0.879890137033513,0.6628978171476774,0.27892493093268167,0.2784659555576239,0.27723639309229803,
qqHH_CV_1p5_C2V_1_kl_1_HHbbVV,18.523340727906472,18.523340727906472,18.47731328698665,18.44388166206678,1.459929702656912,1.0911656461155788,0.4703915918345861,0.46932550578651955,0.46719302432654575,
qqHH_CV_1_C2V_1_kl_2_HHbbVV,0.021501518954477026,0.021501518954477026,0.021387774292197015,0.02128691499756289,0.0005594255751925261,0.0003691724679253539,0.00022155137230918598,0.00021926554600087625,0.00021926554600087625,
qqHH_CV_1_C2V_2_kl_1_HHbbVV,9.95063113617899,9.95063113617899,9.931050331915193,9.916982995696745,0.8119518717432717,0.610012396577532,0.25064266118540124,0.2500952423847772,0.24925709490027445,
qqHH_CV_1_C2V_1_kl_0_HHbbVV,0.05626247636667933,0.05626247636667933,0.05592359011921978,0.05559233902875846,0.0032047178012548265,0.0023538134781660113,0.001362836061098774,0.001362836061098774,0.001347562657032263,
QCD,900603.372757249,1219440.0804636534,1208187.047601593,1199914.6854996895,15.889260257171221,0.0,0.0,0.0,0.0,
TT,76537.02908224265,76537.02908224265,76036.67089183381,75504.25522211792,13.288460135730435,2.7652527181544757,2.6706600036432966,2.381429809574692,2.095963039409754,
ST,6617.229257123121,6617.229257123121,6568.071623368754,6530.558860743446,0.7719237185863825,0.0,0.0,0.0,0.0,
W+Jets,12421.273275458932,12421.273275458932,12341.31450378544,12265.115729916284,2.7162268713406514,0.0,0.0,0.0,0.0,
Z+Jets,14717.02364266734,14717.02364266734,14601.426751424733,14517.101697865306,1.501297900177132,0.775468207320707,0.775468207320707,0.775468207320707,0.775468207320707,
Diboson,703.6912877316817,703.6912877316817,699.1389217855917,695.3097641927543,0.0,0.0,0.0,0.0,0.0,
ggFHbb,138.81856362723408,138.81856362723408,138.12124620347993,137.14696515108136,0.0,0.0,0.0,0.0,0.0,
VBFHbb,40.60062332311162,40.60062332311162,40.47235839402518,40.3369080970762,0.0,0.0,0.0,0.0,0.0,
ZHbb,38.56092725636813,38.56092725636813,38.30734801182328,38.14508043229702,0.005879306153889316,0.005879306153889316,0.005879306153889316,0.005879306153889316,0.005879306153889316,
WHbb,66.232275837835,66.232275837835,65.79568909543664,65.5789510146088,0.002068149949222107,0.002068149949222107,0.002068149949222107,0.002068149949222107,0.002068149949222107,
ggZHbb,5.921431593700421,5.921431593700421,5.88900772329133,5.855043713430598,0.00023700317884601128,0.00023700317884601128,0.00023700317884601128,0.00023700317884601128,0.00023700317884601128,
ttHbb,187.9810602386041,187.9810602386041,186.85674951555848,185.63841488932138,0.03110321809718288,0.012894373744750592,0.012894373744750592,0.011663187857263104,0.009041270585822214,
HWW,97.55810924622651,97.55810924622651,97.00857794271565,96.26976864081334,0.6493069777797347,0.18308544141641303,0.169572504053052,0.1562198598440518,0.15120829471107589,
Data,1331012.0,1331012.0,1331012.0,1331012.0,,24.0,22.0,22.0,22.0,130.0
