,Pre-selection,TriggerEffs,QCD SF,LP SF,bbFatJetPt_JES_down ≥ 300,VVFatJetPt_JES_down ≥ 300,BDTScore_JES_down ≥ 0.99,bbFatJetParticleNetMD_Txbb ≥ 0.9137,bbFatJetPt ≥ 300,VVFatJetPt ≥ 300,BDTScore ≥ 0.99
HHbbVV,1.226207055855298,0.962836113592311,0.962836113592311,0.962836113592311,0.9498505517368356,0.9392523630730416,0.16025695133752615,0.1443178761607405,,,
QCD,1025068.5251140338,758372.038498297,951838.4448337916,951838.4448337916,934044.3323864582,920289.1714498617,450.69290100403384,275.4213522180958,,,
TT,60216.68690936446,49536.832979442996,49536.832979442996,49536.832979442996,48884.594973908665,48213.36178551911,86.87043744871326,49.67487675891485,,,
ST,4318.746371851393,3575.7297900135763,3575.7297900135763,3575.7297900135763,3527.6535824120406,3490.0372352086715,8.27237744074884,4.768796773277484,,,
V+Jets,28575.038253779858,22718.400706946682,22718.400706946682,22718.400706946682,22376.68609517085,22117.428496185625,38.79733598441042,22.97926372875838,,,
Diboson,435.3161593699373,352.5916898055027,352.5916898055027,352.5916898055027,348.1424902295061,344.4598196954569,0.03266233593561373,0.0,,,
Data,1028022.0,1028022.0,1028022.0,1028022.0,,,,636.0,1028022.0,1028022.0,1251.0
