,Pre-selection,TriggerEffs,QCD SF,LP SF,bbFatJetPt_JER_up ≥ 300,VVFatJetPt_JER_up ≥ 300,bbFatJetParticleNetMD_Txbb ≥ 0.8,bbFatJetParticleNetMD_Txbb < 0.9137,bbFatJetPt ≥ 300,VVFatJetPt ≥ 300
HHbbVV,1.226207055855298,0.962836113592311,0.962836113592311,0.962836113592311,0.956582446552969,0.9514173638351618,0.9514173638351618,0.10706959918145792,,
QCD,1025068.5251140338,758372.038498297,951838.4448337916,951838.4448337916,943748.4025460709,936820.5785615065,936820.5785615065,414115.33452169417,,
TT,60216.68690936446,49536.832979442996,49536.832979442996,49536.832979442996,49242.866308308876,48931.942942675116,48931.942942675116,19396.90393485847,,
ST,4318.746371851393,3575.7297900135763,3575.7297900135763,3575.7297900135763,3551.844401210614,3534.3830940836756,3534.3830940836756,1536.3309373264512,,
V+Jets,28575.038253779858,22718.400706946682,22718.400706946682,22718.400706946682,22558.278126350222,22440.43827967383,22440.43827967383,8421.730030095543,,
Diboson,435.3161593699373,352.5916898055027,352.5916898055027,352.5916898055027,350.35927347702835,349.0388445157345,349.0388445157345,120.03115787338767,,
Data,1028022.0,1028022.0,1028022.0,1028022.0,,,1028022.0,484294.0,1028022.0,1028022.0
