,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.99,bbFatJetParticleNetMD_Txbb >= 0.9714,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.676130328580837,1.676130328580837,1.676130328580837,1.6712036429905937,1.6670538167650584,0.36015145279484073,0.24829471857400534,0.24796578001642117,0.2467762361133338
qqHH_CV_1_C2V_0_kl_1_HHbbVV,20.76198779204722,20.76198779204722,20.76198779204722,20.740910849479715,20.727007927656505,5.333052518064949,4.0221252427448935,4.015441018833231,4.000491805739608
QCD,1117757.9198795073,1251971.716351885,1251971.716351885,1247814.9781850395,1244750.07933536,1017.5511379457184,154.68387604190048,154.68387604190048,154.68387604190048
TT,114729.52068857195,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,242.97457242641065,45.049621086123025,40.933207295879136,39.724700942882905
ST,9991.097357360093,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,25.48275707563549,4.019000297456912,4.009655245192873,3.9087632417646883
W+Jets,14710.822213085146,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,48.70201995300508,9.21970827789924,9.21970827789924,9.21970827789924
Z+Jets,21597.004857058182,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,33.5833154958037,14.758904612154533,14.675796804440658,14.605177528346593
Diboson,936.1606241609028,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,1.201296456198026,0.5543728220657973,0.5543728220657973,0.5543728220657973
ggFHbb,224.56874142701201,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,0.18507814092683594,0.11935257752816161,0.11935257752816161,0.11935257752816161
VBFHbb,66.27722451912622,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,0.051969289892673035,0.02883837221098196,0.02883837221098196,0.02883837221098196
ZHbb,63.465766584473805,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,0.12267105360703552,0.08807261717141705,0.08807261717141705,0.08658984093531698
WHbb,108.86564442012758,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,0.2458899304566033,0.1759899420922822,0.1759899420922822,0.1759899420922822
ggZHbb,9.5080271296301,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,0.01599025934089242,0.009913910960594276,0.009913910960594276,0.009846378775532141
ttHbb,312.2634270090423,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,0.8020285045070688,0.31272124483236935,0.27724001391003095,0.2674129243148946
HWW,150.72907678953348,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,3.950115665457184,1.1633904850298435,1.113856490647446,1.0597985097915679
Data,1414872.0,1414872.0,1414872.0,1414872.0,1414872.0,2337.0,457.0,451.0,443.0
