,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF < 0.999,BDTScore >= 0.9,bbFatJetParticleNetMD_Txbb >= 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.706591057896172,1.706591057896172,1.706591057896172,1.7015566173379557,1.6972136772823412,1.6622831322729013,0.7908367652703497,0.36970141570440296,0.36912804408173594,0.3672628102946167
QCD,1126208.5372077704,1204990.9790546382,1204990.9790546382,1200602.6007629426,1197348.6443478006,1197320.5901011575,10379.072399600107,808.9861017786533,808.9861017786533,805.0551853832926
TT,126178.01663528237,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,125270.65565601869,2347.3536637279512,146.78505497451405,137.96559609861657,133.07982710718204
ST,11213.018738828063,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,11140.216087346873,260.4678733193874,17.1125919251551,16.32362608370987,16.1303107002745
W+Jets,15930.077126498532,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,15837.252812675071,359.426617644075,26.40403760244675,26.40403760244675,26.101010187640554
Z+Jets,22772.15825578505,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,22631.532243401547,300.54239071843426,78.57160739338364,78.45784064454864,78.17867945982049
Diboson,1008.665041486354,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,1002.5646524206695,20.732101095643433,5.203596747583584,5.203596747583584,5.057481789189341
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,221.84267517383097,1.8969159785328669,1.042867263951588,1.042867263951588,1.042867263951588
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,70.91620020246836,0.6220549901077245,0.21967073167417825,0.21967073167417825,0.21967073167417825
ZHbb,67.12062616739404,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,66.83210447714222,1.3062934596884368,0.6379442496527516,0.6371813504707506,0.6368690690780392
WHbb,116.35029311753367,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,115.91871822958542,2.6985687661019737,1.2665254773887828,1.2665254773887828,1.262153675156244
ggZHbb,10.311005316400479,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,10.25756398183547,0.17353523194374676,0.07501453765143798,0.07501453765143798,0.07501453765143798
ttHbb,354.83801865944884,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,352.00471234264467,6.711547997455211,1.2236104485276387,1.1196772273710625,1.036647719984318
HWW,172.07437391871363,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,170.30271771214433,12.452863782199582,1.6040773549925413,1.5260277762062697,1.4239662453109025
Data,1383108.0,1383108.0,1383108.0,1383108.0,1383108.0,1383039.0,21755.0,1672.0,1651.0,1637.0
