,Pre-selection,TriggerEffs,QCD SF,LP SF,bbFatJetPt ≥ 300,VVFatJetPt ≥ 300,BDTScore ≥ 0.997,bbFatJetParticleNetMD_Txbb ≥ 0.9734
HHbbVV,4.195008340515057,1.9850190976132749,1.9850190976132749,1.9850190976132749,1.9790901153021438,1.9741353376747495,0.20163288140670466,0.13823275222124337
QCD,3048446.9999554865,1299994.2424323014,1390671.9664265167,1390671.9664265167,1385454.619714917,1381545.5391913892,131.23032352152475,17.021760319068974
TT,193771.92446254156,108971.33199740764,108971.33199740764,108971.33199740764,108596.03805506787,108188.94416321091,41.75315128226999,6.580373597455265
ST,13841.807461920154,8207.352255699509,8207.352255699509,8207.352255699509,8173.542421368004,8153.934084007797,4.546047642417102,0.6665086601294792
V+Jets,85738.12281680925,44939.42374107139,44939.42374107139,44939.42374107139,44778.32337141719,44666.99864531666,18.873968656397086,5.9280119307944625
Diboson,1314.1944037157127,717.9255793045147,717.9255793045147,717.9255793045147,715.766317507949,713.451753186686,0.0,0.0
Data,1553508.0,1553508.0,1553508.0,1553508.0,1553508.0,1553508.0,344.0,73.0
