,Pre-selection,QCD SF,bbFatJetPt_JES_up >= 300,VVFatJetPt_JES_up >= 300,BDTScore_JES_up >= 0.995,bbFatJetParticleNetMD_Txbb >= 0.9734,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.995
HHbbVV,1.706591057896172,1.706591057896172,1.7065851517004555,1.706563929098256,0.1843817079133733,0.12629748255749135,0.1108833911062309,0.11071314217812844,0.1102287129739017,,,
QCD,1126208.5372077704,1204990.9790546382,1204968.588130011,1204955.485744056,119.55149837013803,20.597133203825763,19.928949792539527,19.928949792539527,19.928949792539527,,,
TT,126178.01663528237,126178.01663528237,126174.28689269017,126170.12612420504,49.22551337244671,9.139154521221176,9.139154521221176,8.044968871964466,7.160883257940743,,,
ST,11213.018738828063,11213.018738828063,11212.048811462337,11211.655393615407,3.7431153025203683,1.0955139400830274,1.0955139400830274,1.0955139400830274,1.0955139400830274,,,
W+Jets,15930.077126498532,15930.077126498532,15929.567731787893,15929.209710016235,11.794521585083803,2.7373219095769774,2.617363985091766,2.617363985091766,2.617363985091766,,,
Z+Jets,22772.15825578505,22772.15825578505,22771.53543504107,22770.964652224375,6.908938551626508,2.336666803794807,2.336666803794807,2.336666803794807,2.336666803794807,,,
Diboson,1008.665041486354,1008.665041486354,1008.6552751889706,1008.6552751889706,0.0,0.0,0.0,0.0,0.0,,,
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,223.10648942140045,0.033456804525291706,0.0018852928053611903,0.0018852928053611903,0.0018852928053611903,0.0018852928053611903,,,
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.28205035333777,0.0,0.0,0.0,0.0,0.0,,,
ZHbb,67.12062616739404,67.12062616739404,67.12052250655093,67.12052250655093,0.010993381098627852,0.008670762993490766,0.005979369226620702,0.005979369226620702,0.005979369226620702,,,
WHbb,116.35029311753367,116.35029311753367,116.34265009656505,116.33875840971054,0.043040724721469074,0.027252255364686687,0.026040747957755912,0.026040747957755912,0.026040747957755912,,,
ggZHbb,10.311005316400479,10.311005316400479,10.310920939333991,10.310900618783364,0.0029430279771678314,0.0024750468545421287,0.0021595377103869806,0.0021595377103869806,0.0021595377103869806,,,
ttHbb,354.83801865944884,354.83801865944884,354.82351614889456,354.81594162326763,0.14080965837254245,0.049016293937522395,0.049016293937522395,0.04626381071877247,0.043689980033374015,,,
HWW,172.07437391871363,172.07437391871363,172.07336962048205,172.06752156096098,1.9499676496326936,0.5028525831468109,0.45660523221801547,0.4320613881613077,0.4123965534726228,,,
Data,1383108.0,1383108.0,,,,76.0,75.0,73.0,72.0,1383108.0,1383108.0,356.0
