,Pre-selection,bbFatJetPt_JES_up >= 350,VVFatJetPt_JES_up >= 350,bbFatJetPt_JES_up >= 400 or VVFatJetPt_JES_up >= 400,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
X[1200]->H(bb)Y[190](VV),8.755547697834965,8.474390678457521,8.299364434937653,8.208596934639138,8.192139221232129,8.154064480261939
