,Pre-selection,bbFatJetPt_JER_up >= 350,VVFatJetPt_JER_up >= 350,bbFatJetPt_JER_up >= 400 or VVFatJetPt_JER_up >= 400,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
X[1200]->H(bb)Y[190](VV),8.755547697834965,8.44987264848827,8.262882996556975,8.164343423602629,8.147979397259023,8.109968154862106
