,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.999,bbFatJetParticleNetMD_Txbb >= 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.706591057896172,1.706591057896172,1.706591057896172,1.7015566173379557,1.6972136772823412,0.09024248476678157,0.04350294945260905,0.043424827058796536,0.04323951003741238
qqHH_CV_1_C2V_0_kl_1_HHbbVV,25.803125191164327,25.803125191164327,25.803125191164327,25.774035901931246,25.75627430229965,1.7135456354423952,1.022614256761978,1.0215781080644795,1.0180399624605068
QCD,1126208.5372077704,1204990.9790546382,1204990.9790546382,1200602.6007629426,1197348.6443478006,12.140251500475383,2.8701891479649957,2.8701891479649957,2.8701891479649957
TT,126178.01663528237,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,9.725141275037021,0.29519178458634326,0.29519178458634326,0.29519178458634326
ST,11213.018738828063,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,0.9176510848947035,0.0,0.0,0.0
W+Jets,15930.077126498532,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,2.5411360056945527,0.6383788405916894,0.6383788405916894,0.6383788405916894
Z+Jets,22772.15825578505,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,0.8683517427405603,0.07742528356977511,0.07742528356977511,0.07742528356977511
Diboson,1008.665041486354,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,0.0,0.0,0.0,0.0
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,0.031571511719930515,0.0,0.0,0.0
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,0.0,0.0,0.0,0.0
ZHbb,67.12062616739404,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,0.0024144466055117117,0.0,0.0,0.0
WHbb,116.35029311753367,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,0.013855417567001392,0.004148238233827309,0.004148238233827309,0.004148238233827309
ggZHbb,10.311005316400479,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,0.0017270571179020782,0.0009356805638948828,0.0009356805638948828,0.0009356805638948828
ttHbb,354.83801865944884,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,0.04182013156547812,0.008433774607361997,0.006572432201795297,0.006572432201795297
HWW,172.07437391871363,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,0.9178361558408732,0.17410574366386256,0.17325433521729544,0.1723124373809251
Data,1383108.0,1383108.0,1383108.0,1383108.0,1383108.0,64.0,8.0,8.0,7.0
