,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.999,bbFatJetParticleNetMD_Txbb >= 0.987,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.676130328580837,1.676130328580837,1.676130328580837,1.6712036429905937,1.6670538167650584,0.0848105682744695,0.042055635140347665,0.041966210089480385,0.04177845061901042
qqHH_CV_1_C2V_0_kl_1_HHbbVV,20.76198779204722,20.76198779204722,20.76198779204722,20.740910849479715,20.727007927656505,1.3242128882438635,0.7859958289837927,0.785038015543154,0.7829080737111939
QCD,1117757.9198795073,1251971.716351885,1251971.716351885,1247814.9781850395,1244750.07933536,14.06687286876157,0.0,0.0,0.0
TT,114729.52068857195,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,7.002750530416915,0.3120461612564901,0.3120461612564901,0.3120461612564901
ST,9991.097357360093,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,0.40514140812724453,0.0,0.0,0.0
W+Jets,14710.822213085146,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,3.2068369871984443,0.17873749377921808,0.17873749377921808,0.17873749377921808
Z+Jets,21597.004857058182,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,1.6497753139159157,0.2597446637887474,0.2597446637887474,0.2597446637887474
Diboson,936.1606241609028,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,0.0,0.0,0.0,0.0
ggFHbb,224.56874142701201,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,0.0,0.0,0.0,0.0
VBFHbb,66.27722451912622,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,0.0,0.0,0.0,0.0
ZHbb,63.465766584473805,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,0.0039047520354081014,0.0039047520354081014,0.0039047520354081014,0.0039047520354081014
WHbb,108.86564442012758,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,0.010045525967715548,0.002390718425962499,0.002390718425962499,0.002390718425962499
ggZHbb,9.5080271296301,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,0.00022648223752342025,1.3953971420692603e-05,1.3953971420692603e-05,1.3953971420692603e-05
ttHbb,312.2634270090423,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,0.044124473916234065,0.011558848724123428,0.011558848724123428,0.011558848724123428
HWW,150.72907678953348,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,0.7342984789897027,0.13869790286557027,0.1366584251520449,0.13577239137055291
Data,1414872.0,1414872.0,1414872.0,1414872.0,1414872.0,75.0,4.0,4.0,4.0
