,Pre-selection,Triggers,bbFatJetPt >= 350,VVFatJetPt >= 350,bbFatJetPt >= 400 or VVFatJetPt >= 400,110 ≤ bbFatJetParticleNetMass < 145,bbFatJetParticleNetMD_Txbb >= 0.9883,VVFatJetParTMD_THWWvsT >= 0.6,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
X[1400]->H(bb)Y[60](VV),10.344486599164506,10.216002593874038,10.01275991415533,9.930821136879086,9.8775384413693,7.328103977342623,4.124170563547529,2.283025616436837,2.2805764351643414,2.2750434244519293
