,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.99,bbFatJetParticleNetMD_Txbb >= 0.9714,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,20.76198779204722,20.76198779204722,20.76198779204722,20.740910849479715,20.727007927656505,9.74378835705828,7.35555706662015,7.344564008573706,7.31826250981858
QCD,1117757.9198795073,1251971.716351885,1251971.716351885,1247814.9781850395,1244750.07933536,468.50801464824445,119.81623637706102,119.81623637706102,114.92695304249946
TT,114729.52068857195,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,102.17610534114871,18.277964391122843,16.5087188242771,15.89969874829774
ST,9991.097357360093,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,15.573363110864257,3.1870669420722124,3.1870669420722124,3.1377082546059447
W+Jets,14710.822213085146,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,19.038669011519207,4.970664868464298,4.970664868464298,4.970664868464298
Z+Jets,21597.004857058182,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,12.979425463202087,4.598814401778797,4.598814401778797,4.548631003234885
Diboson,936.1606241609028,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,2.9318926408312667,1.8968290292638808,1.8968290292638808,1.8968290292638808
ggFHbb,224.56874142701201,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,0.10170029898588534,0.10170029898588534,0.10170029898588534,0.10170029898588534
VBFHbb,66.27722451912622,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,0.18009071439624003,0.11283543470908468,0.11283543470908468,0.11283543470908468
ZHbb,63.465766584473805,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,0.05571532234479549,0.042076206623260545,0.042076206623260545,0.042076206623260545
WHbb,108.86564442012758,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,0.08106779496379259,0.05968116730839759,0.05968116730839759,0.05968116730839759
ggZHbb,9.5080271296301,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,0.008862194697689405,0.005229188621603178,0.005229188621603178,0.005229188621603178
ttHbb,312.2634270090423,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,0.2250105809549541,0.0769607892893934,0.06869464643767137,0.06424531037133252
HWW,150.72907678953348,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,1.5835489455418568,0.4571592205961393,0.44602497382396833,0.4243710429370272
Data,1414872.0,1414872.0,1414872.0,1414872.0,1414872.0,1180.0,242.0,238.0,233.0
