,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.99,bbFatJetParticleNetMD_Txbb >= 0.9734,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.706591057896172,1.706591057896172,1.706591057896172,1.7015566173379557,1.6972136772823412,0.38001357972560257,0.2584071861659905,0.2580813409782103,0.25714054793073465
qqHH_CV_1_C2V_0_kl_1_HHbbVV,25.803125191164327,25.803125191164327,25.803125191164327,25.774035901931246,25.75627430229965,6.74160073401102,5.080095842029324,5.071767656011052,5.055895310181576
QCD,1126208.5372077704,1204990.9790546382,1204990.9790546382,1200602.6007629426,1197348.6443478006,791.344262960354,168.23243518514192,168.23243518514192,168.23243518514192
TT,126178.01663528237,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,267.29848420673727,45.17431548599997,40.15656130352518,36.655220747225705
ST,11213.018738828063,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,28.251840140894927,5.989049812274586,5.921225417858168,5.61401567064676
W+Jets,15930.077126498532,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,55.28548683704565,11.780539935266859,11.780539935266859,11.780539935266859
Z+Jets,22772.15825578505,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,35.28809341284881,13.599880096061758,13.599880096061758,13.412078146872176
Diboson,1008.665041486354,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,2.918369935293119,2.5491092054239832,2.5491092054239832,2.5491092054239832
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,0.32550220750682646,0.2353474697077255,0.2353474697077255,0.2353474697077255
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,0.0014006570720045564,0.0014006570720045564,0.0014006570720045564,0.0014006570720045564
ZHbb,67.12062616739404,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,0.10546407622768057,0.08265670866123656,0.0818938094792355,0.0818938094792355
WHbb,116.35029311753367,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,0.26630291235135584,0.16856551749660498,0.16856551749660498,0.16856551749660498
ggZHbb,10.311005316400479,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,0.013888342753861641,0.009566427328168947,0.009566427328168947,0.009566427328168947
ttHbb,354.83801865944884,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,0.8510849818718236,0.31687079309953625,0.30064228804140536,0.275544229993976
HWW,172.07437391871363,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,4.515355572707682,1.2053216916906009,1.1306465688523755,1.0455850319210696
Data,1383108.0,1383108.0,1383108.0,1383108.0,1383108.0,2305.0,436.0,430.0,419.0
