,Pre-selection,QCD SF,bbFatJetPt_JER_down >= 300,VVFatJetPt_JER_down >= 300,BDTScore_JER_down >= 0.9965,bbFatJetParticleNetMD_Txbb >= 0.9734,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore >= 0.9965
HHbbVV,1.706591057896172,1.706591057896172,1.701785185949453,1.6976235820778385,0.14522232054134038,0.09974483093935158,0.08503666440860239,0.08491652973813207,0.0844850819333895,,,
ggHH_kl_2p45_kt_1_HHbbVV,1.3238501132828857,1.3238501132828857,1.3205293308077524,1.317980748116613,0.10888521301517104,0.0743175858650921,0.06205212614807798,0.061995310013501725,0.06173846969160563,,,
ggHH_kl_5_kt_1_HHbbVV,1.4540657446775804,1.4540657446775804,1.4510057503735083,1.4476621550387372,0.08424076511457435,0.058224268079582656,0.04793886245831339,0.04786555051699785,0.04769129000444592,,,
ggHH_kl_0_kt_1_HHbbVV,2.1525536887480916,2.1525536887480916,2.1456179369130273,2.140772836065327,0.17307877467408778,0.11644212792485376,0.09996924800947997,0.09982487032275403,0.09936236361253656,,,
VBFHHbbVV,0.03938444220488589,0.03938444220488589,0.039277105913924984,0.03916008899348275,0.0026064403019046634,0.0017954908622886357,0.00097862310556183,0.0009745958027422649,0.0009716391674598022,,,
qqHH_CV_1_C2V_0_kl_1_HHbbVV,25.803125191164327,25.803125191164327,25.77634533952281,25.75902470704993,2.6639809131193455,2.0091461348750497,0.7721283533252798,0.7707920782525342,0.7680749639728875,,,
qqHH_CV_1p5_C2V_1_kl_1_HHbbVV,42.97286862414579,42.97286862414579,42.926169985233535,42.89194332237059,4.428142291244372,3.3339215833101727,1.2957644038697245,1.2931642295149803,1.2865345163383615,,,
qqHH_CV_1_C2V_1_kl_2_HHbbVV,0.04105557177629756,0.04105557177629756,0.040927888352451404,0.040821953503836245,0.0016109730962313906,0.0011385752312945393,0.0006691369915978275,0.0006672755203596651,0.0006672755203596651,,,
qqHH_CV_1_C2V_2_kl_1_HHbbVV,23.628855946473465,23.628855946473465,23.605658170508423,23.59112496839741,2.4306369284358955,1.829324027185458,0.6960270218105085,0.6943832128954339,0.6911263498614318,,,
qqHH_CV_1_C2V_1_kl_0_HHbbVV,0.10023448588249756,0.10023448588249756,0.09995365620281188,0.09963693373490615,0.009628595084857937,0.0070852946411717535,0.003669253639330579,0.00366788145307139,0.00366788145307139,,,
QCD,1126208.5372077704,1204990.9790546382,1200738.052316178,1197558.877157514,47.100085902274955,4.74733661393482,4.079153202648582,4.079153202648582,4.079153202648582,,,
TT,126178.01663528237,126178.01663528237,125721.86252072458,125249.58535996148,31.313029775021693,6.143109041615166,6.143109041615166,5.434085560861114,4.7725344104849645,,,
ST,11213.018738828063,11213.018738828063,11168.452048314444,11140.719505951973,2.4503500249735795,0.49342328339902114,0.49342328339902114,0.49342328339902114,0.49342328339902114,,,
W+Jets,15930.077126498532,15930.077126498532,15881.107695718065,15842.384142944156,6.85368404853466,1.934531058290474,1.8145731338052624,1.8145731338052624,1.8145731338052624,,,
Z+Jets,22772.15825578505,22772.15825578505,22689.51909652289,22638.01021402513,2.7226322255852042,0.9551646248735763,0.9551646248735763,0.9551646248735763,0.9551646248735763,,,
Diboson,1008.665041486354,1008.665041486354,1005.0573352561039,1001.5335960272366,0.0,0.0,0.0,0.0,0.0,,,
ggFHbb,223.1087799478259,223.1087799478259,222.71968015957236,221.89439691067292,0.031571511719930515,0.0,0.0,0.0,0.0,,,
VBFHbb,71.28205035333777,71.28205035333777,71.08197998191031,70.88904592719425,0.0,0.0,0.0,0.0,0.0,,,
ZHbb,67.12062616739404,67.12062616739404,66.95505508866002,66.85027969634586,0.007892423137617075,0.00556980503247999,0.0028784112656099264,0.0028784112656099264,0.0028784112656099264,,,
WHbb,116.35029311753367,116.35029311753367,116.09016021113949,115.97731768365011,0.02463218487666541,0.019165735135376172,0.017954227728445397,0.017954227728445397,0.017954227728445397,,,
ggZHbb,10.311005316400479,10.311005316400479,10.28303977032229,10.258567730652926,0.0023145032141474865,0.0018804756214083845,0.0015649664772532357,0.0015649664772532357,0.0015649664772532357,,,
ttHbb,354.83801865944884,354.83801865944884,353.4782835063519,351.99796261301265,0.08155182103302315,0.026185771325660315,0.026185771325660315,0.02346467544089675,0.02162334698062276,,,
HWW,172.07437391871363,172.07437391871363,171.39708029390346,170.57519080446693,1.429604759644566,0.3671869010247103,0.32600854489991715,0.3187394229742556,0.3053757038781817,,,
Data,1383108.0,1383108.0,,,,41.0,40.0,38.0,37.0,1383108.0,1383108.0,197.0
