,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.99,bbFatJetParticleNetMD_Txbb >= 0.9883,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,11.015595087816134,11.015595087816134,11.015595087816134,10.992704362069707,10.974097162767547,4.460485523878046,2.5954551314387393,2.5914911203039233,2.583901807908542
QCD,900603.372757249,1219440.0804636534,1219440.0804636534,1208187.047601593,1199914.6854996895,229.79984470875195,27.524172883279608,27.524172883279608,27.524172883279608
TT,76537.02908224265,76537.02908224265,76537.02908224265,76036.67089183381,75504.25522211792,46.93557891672008,3.158872447853601,3.0724220401997067,2.8557527600792283
ST,6617.229257123121,6617.229257123121,6617.229257123121,6568.071623368754,6530.558860743446,6.997594510630007,0.048903791156572896,0.048903791156572896,0.048903791156572896
W+Jets,12421.273275458932,12421.273275458932,12421.273275458932,12341.31450378544,12265.115729916284,9.672295585345797,0.8878380443420116,0.8878380443420116,0.8878380443420116
Z+Jets,14717.02364266734,14717.02364266734,14717.02364266734,14601.426751424733,14517.101697865306,5.481059075101413,1.386666813959585,1.386666813959585,1.386666813959585
Diboson,703.6912877316817,703.6912877316817,703.6912877316817,699.1389217855917,695.3097641927543,0.6281395434925485,0.0,0.0,0.0
ggFHbb,138.81856362723408,138.81856362723408,138.81856362723408,138.12124620347993,137.14696515108136,0.08581422702198907,0.04348110631489015,0.04348110631489015,0.04348110631489015
VBFHbb,40.60062332311162,40.60062332311162,40.60062332311162,40.47235839402518,40.3369080970762,0.04590236082434045,0.03643213937237669,0.03643213937237669,0.03643213937237669
ZHbb,38.56092725636813,38.56092725636813,38.56092725636813,38.30734801182328,38.14508043229702,0.02742998334641497,0.012202856813043297,0.012202856813043297,0.012202856813043297
WHbb,66.232275837835,66.232275837835,66.232275837835,65.79568909543664,65.5789510146088,0.023517789400497542,0.0075573033520310775,0.0075573033520310775,0.0075573033520310775
ggZHbb,5.921431593700421,5.921431593700421,5.921431593700421,5.88900772329133,5.855043713430598,0.003912298420918217,0.0020689387849534154,0.0020689387849534154,0.0020689387849534154
ttHbb,187.9810602386041,187.9810602386041,187.9810602386041,186.85674951555848,185.63841488932138,0.10080546872607196,0.023960993631385437,0.02248521626886744,0.019177301161062976
HWW,97.55810924622651,97.55810924622651,97.55810924622651,97.00857794271565,96.26976864081334,0.7704166214476518,0.1051662269394025,0.0994740928325319,0.09546488297321232
Data,1331012.0,1331012.0,1331012.0,1331012.0,1331012.0,675.0,44.0,44.0,43.0
