,Pre-selection,QCD SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore_JMR_up >= 0.995,bbFatJetParticleNetMD_Txbb >= 0.9735,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.9883,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,BDTScore >= 0.995
HHbbVV,0.9147081031687907,0.9147081031687907,0.9088022319312213,0.9037950499185726,0.06401663628178395,0.04438347689929961,0.040526002481622594,0.040467650804008076,0.04028890921246411,
QCD,717986.216814939,956785.8146709627,948406.4124347997,941617.267942029,45.566594178375574,0.0,0.0,0.0,0.0,
TT,63126.80979180276,63126.80979180276,62714.21430804499,62290.703474200425,17.038602594919418,3.230406482959852,3.289544641168571,2.987523826752153,2.9136891752268412,
ST,5417.824558008516,5417.824558008516,5380.176293677084,5350.773696634727,1.162643445563609,0.3019051923369343,0.3019051923369343,0.3019051923369343,0.3019051923369343,
W+Jets,9487.889178263631,9487.889178263631,9424.292575831972,9375.118673797197,3.6932196157205643,1.0371520695821397,1.0371520695821397,1.0371520695821397,1.0371520695821397,
Z+Jets,12055.822300436781,12055.822300436781,11968.016139487008,11904.514452147456,2.675139337020165,1.0399484507732304,1.0399484507732304,1.0399484507732304,1.0399484507732304,
Diboson,544.751536187187,544.751536187187,541.5192000426408,539.5255957808083,0.0,0.0,0.0,0.0,0.0,
ggFHbb,120.74204174793252,120.74204174793252,120.02707196890958,119.27175261578469,0.01275030371647876,0.01275030371647876,0.01275030371647876,0.01275030371647876,0.01275030371647876,
VBFHbb,32.24173303425971,32.24173303425971,32.089487243194796,31.921442997500897,0.0,0.0,0.0,0.0,0.0,
ZHbb,32.70020301080715,32.70020301080715,32.51666448179822,32.40029638484181,0.005904869007387837,0.0032189267356106596,0.0032189267356106596,0.0032189267356106596,0.0032189267356106596,
WHbb,56.014320595270185,56.014320595270185,55.69337399997595,55.51504919284625,0.00886085903452757,0.003690511115092701,0.003690511115092701,0.003690511115092701,0.003690511115092701,
ggZHbb,4.8805631912185055,4.8805631912185055,4.852821845932874,4.827078996358681,0.0008378953285394234,0.0002862255555586899,0.0002862255555586899,0.0002862255555586899,0.0002862255555586899,
ttHbb,156.94119216557863,156.94119216557863,155.9939482895008,154.97672213467678,0.055265719846526326,0.018940464765501444,0.017866559642666615,0.017866559642666615,0.015854344803852664,
HWW,80.56791059341468,80.56791059341468,80.1332628058381,79.59897023669294,0.6025090531955356,0.18395428065787056,0.17357280914665513,0.16630040041496974,0.15343628237357942,
Data,1047903.0,1047903.0,1047903.0,1047903.0,,33.0,33.0,33.0,32.0,182.0
