,Pre-selection,Triggers,bbFatJetPt >= 350,VVFatJetPt >= 350,bbFatJetPt >= 400 or VVFatJetPt >= 400,110 ≤ bbFatJetParticleNetMass < 145,bbFatJetParticleNetMD_Txbb >= 0.9883,VVFatJetParTMD_THWWvsT >= 0.6,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
X[1400]->H(bb)Y[190](VV),11.958182478065696,11.797633796004893,11.558562144594358,11.403729119127991,11.329484448811401,8.564438526318273,4.762579000693219,2.5627389978591637,2.5600543700076868,2.5549821797923045
