,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF < 0.999,BDTScore >= 0.995,bbFatJetParticleNetMD_Txbb >= 0.9714,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.676130328580837,1.676130328580837,1.676130328580837,1.6712036429905937,1.6670538167650584,1.6381645128552338,0.1459898459778886,0.10140522727805427,0.10127734739791605,0.10076323518278207
QCD,1117757.9198795073,1251971.716351885,1251971.716351885,1247814.9781850395,1244750.07933536,1244732.1343265425,158.91200928161925,15.52553180100313,15.52553180100313,15.52553180100313
TT,114729.52068857195,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,114013.39252180453,36.54699241085082,6.775209612675151,5.8998643419683185,5.714733382114138
ST,9991.097357360093,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,9928.917874231587,4.0411533446511525,0.8038150546612054,0.8038150546612054,0.8038150546612054
W+Jets,14710.822213085146,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,14640.307900717218,9.002266422377275,1.7722944782359622,1.7722944782359622,1.7722944782359622
Z+Jets,21597.004857058182,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,21478.311853248793,5.592449005082127,2.671228929737918,2.671228929737918,2.671228929737918
Diboson,936.1606241609028,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,930.6761200627391,0.28001420954562,0.0,0.0,0.0
ggFHbb,224.56874142701201,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,223.5656191986538,0.036758875733498654,0.02215841641627536,0.02215841641627536,0.02215841641627536
VBFHbb,66.27722451912622,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,65.99365088886346,0.0007622901412900761,0.0,0.0,0.0
ZHbb,63.465766584473805,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,63.23426270035958,0.016815293569277447,0.00916234069267324,0.00916234069267324,0.00916234069267324
WHbb,108.86564442012758,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,108.51995537902327,0.05380635860912582,0.03484742688062219,0.03484742688062219,0.03484742688062219
ggZHbb,9.5080271296301,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,9.462879793200281,0.0017534545514877981,0.0012379859681931127,0.0012379859681931127,0.0012379859681931127
ttHbb,312.2634270090423,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,310.2091465105803,0.12251084553930593,0.05269724711923415,0.0473108987329271,0.0473108987329271
HWW,150.72907678953348,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,149.38456187395192,1.3055436756745624,0.3869082721989606,0.38304584115730156,0.36827889411935966
Data,1414872.0,1414872.0,1414872.0,1414872.0,1414872.0,1414811.0,339.0,73.0,71.0,69.0
