,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.997,bbFatJetParticleNetMD_Txbb >= 0.9714,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,20.76198779204722,20.76198779204722,20.76198779204722,20.740910849479715,20.727007927656505,7.008729077919668,5.329975905600475,5.322591994983742,5.304066448224068
QCD,1117757.9198795073,1251971.716351885,1251971.716351885,1247814.9781850395,1244750.07933536,91.92243310834567,21.40019955949507,21.40019955949507,21.40019955949507
TT,114729.52068857195,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,23.757659818434824,3.9633672506351907,3.6093977925936263,3.48493755319809
ST,9991.097357360093,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,2.9644880991678964,0.1682038697360509,0.1682038697360509,0.11884518226978338
W+Jets,14710.822213085146,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,4.489396987824188,0.9243555267128877,0.9243555267128877,0.9243555267128877
Z+Jets,21597.004857058182,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,3.5056957157443494,0.9791521861718222,0.9791521861718222,0.9791521861718222
Diboson,936.1606241609028,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,0.0,0.0,0.0,0.0
ggFHbb,224.56874142701201,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,0.020774432636481314,0.020774432636481314,0.020774432636481314,0.020774432636481314
VBFHbb,66.27722451912622,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,0.04860638618069728,0.017265749830960977,0.017265749830960977,0.017265749830960977
ZHbb,63.465766584473805,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,0.014662944598169048,0.013861383109006092,0.013861383109006092,0.013861383109006092
WHbb,108.86564442012758,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,0.010224296199783088,0.006699244113196668,0.006699244113196668,0.006699244113196668
ggZHbb,9.5080271296301,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,0.0013225003305250924,0.0009472708618824575,0.0009472708618824575,0.0009472708618824575
ttHbb,312.2634270090423,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,0.039518028291627205,0.01026893339508687,0.01026893339508687,0.010642653899053714
HWW,150.72907678953348,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,0.716300077027337,0.2206724778031565,0.21411133091188597,0.2030832925994398
Data,1414872.0,1414872.0,1414872.0,1414872.0,1414872.0,284.0,59.0,59.0,58.0
