,Pre-selection,QCD SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScore_JMR_up >= 0.994,bbFatJetParticleNetMD_Txbb >= 0.9734,BDTScoreVBF < 0.999 or bbFatJetParticleNetMD_Txbb < 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9,BDTScore >= 0.994
HHbbVV,1.706591057896172,1.706591057896172,1.7015566173379557,1.6972136772823412,0.18431757198244025,0.12590972724295307,0.1110101124892344,0.11082836208923182,0.11030267585118422,
ggHH_kl_2p45_kt_1_HHbbVV,1.3238501132828857,1.3238501132828857,1.320268693885609,1.317661563936538,0.13867421676507488,0.0946116321609044,0.08181820431302148,0.08174808966655076,0.08140016755924157,
ggHH_kl_5_kt_1_HHbbVV,1.4540657446775804,1.4540657446775804,1.4509117411902488,1.4474730227963224,0.10716468569433808,0.07341430919115371,0.06262897006154389,0.06250650227614328,0.06233224176359135,
ggHH_kl_0_kt_1_HHbbVV,2.1525536887480916,2.1525536887480916,2.1452512033910387,2.140229256085729,0.22581086424670194,0.15226817559991404,0.13525388909009606,0.13511055295720661,0.13454831599153427,
VBFHHbbVV,0.03938444220488589,0.03938444220488589,0.0392446647475824,0.0391236948975489,0.0033555421039642257,0.0023395517750720825,0.0013613449716823947,0.0013570633086925142,0.0013541066734100513,
qqHH_CV_1_C2V_0_kl_1_HHbbVV,25.803125191164327,25.803125191164327,25.774035901931246,25.75627430229965,3.362922485001067,2.535610835154631,1.063475023968523,1.061243478496551,1.0577029132654452,
qqHH_CV_1p5_C2V_1_kl_1_HHbbVV,42.97286862414579,42.97286862414579,42.92006974864868,42.88501620424844,5.605085650868544,4.2021261732833075,1.774276315831251,1.7711847825246787,1.7625058669886755,
qqHH_CV_1_C2V_1_kl_2_HHbbVV,0.04105557177629756,0.04105557177629756,0.04090476204464955,0.0407915993104881,0.0020178756504012144,0.0014449650344908397,0.0008963086528948373,0.000894447181656675,0.000894447181656675,
qqHH_CV_1_C2V_2_kl_1_HHbbVV,23.628855946473465,23.628855946473465,23.603086216191194,23.587709054991066,3.0825149880295415,2.315463462472991,0.9583267838930197,0.9561971168429593,0.9513888477429213,
qqHH_CV_1_C2V_1_kl_0_HHbbVV,0.10023448588249756,0.10023448588249756,0.09991840064110012,0.0996159467238734,0.012113795650310774,0.00879482103710043,0.004996981919215413,0.0049837711596793805,0.0049823346518171685,
QCD,1126208.5372077704,1204990.9790546382,1200602.6007629426,1197348.6443478006,145.93747815698993,32.29221967429575,31.624036263009515,31.624036263009515,31.624036263009515,
TT,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,65.40521310585078,12.222676428395538,12.222676428395538,10.63616583082251,10.028873853274611,
ST,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,6.133335716484406,1.6354351422367301,1.6354351422367301,1.6191014422549073,1.6191014422549073,
W+Jets,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,14.50324507321268,3.4157701044988196,3.295812180013608,3.295812180013608,3.295812180013608,
Z+Jets,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,8.287965125406823,3.494491396188192,3.494491396188192,3.494491396188192,3.494491396188192,
Diboson,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,0.9033627515053625,0.9033627515053625,0.9033627515053625,0.9033627515053625,0.9033627515053625,
ggFHbb,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,0.045307804174900726,0.0018852928053611903,0.0018852928053611903,0.0018852928053611903,0.0018852928053611903,
VBFHbb,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,0.0,0.0,0.0,0.0,0.0,
ZHbb,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,0.026336303906451437,0.024013685801314355,0.01861891444376654,0.01861891444376654,0.01861891444376654,
WHbb,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,0.046027921860651286,0.03072543222349254,0.029513924816561767,0.029513924816561767,0.029513924816561767,
ggZHbb,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,0.004132627794165037,0.0032595008570819976,0.0029439917129268495,0.0029439917129268495,0.0029439917129268495,
ttHbb,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,0.19069168805454279,0.0773682028405227,0.07554804352231415,0.0678183224064823,0.06168488057617353,
HWW,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,1.9933660045942991,0.4633812595419079,0.4188691029477211,0.3951677756707336,0.37871796252656076,
Data,1383108.0,1383108.0,1383108.0,1383108.0,,96.0,95.0,93.0,92.0,472.0
