,SF,syst_unc,stat_unc,sj_pt_unc,sj_matching_unc
HHbbVV,1.05 ± 0.24,0.16002240384275404,0.048646093808322584,0.0008949549226413274,0.1518039705871006
qqHH_CV_1_C2V_0_kl_1_HHbbVV,1.03 ± 0.16,0.03300969499837179,0.05715981713495972,0.002196462700327169,0.14143663608423793
