,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.99,bbFatJetParticleNetMD_Txbb >= 0.988,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,25.803125191164327,25.803125191164327,25.803125191164327,25.774035901931246,25.75627430229965,12.462579425828052,7.320290942981834,7.3095495005762565,7.287024594873348
QCD,1126208.5372077704,1204990.9790546382,1204990.9790546382,1200602.6007629426,1197348.6443478006,519.3528734008921,35.041513494992486,35.041513494992486,35.041513494992486
TT,126178.01663528237,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,126.33904530760717,6.967506346176098,6.831250063172036,6.499407298342735
ST,11213.018738828063,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,13.836102492751177,0.9901366725521865,0.9812061180071912,0.9812061180071912
W+Jets,15930.077126498532,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,23.653094490875603,2.732460049194711,2.732460049194711,2.732460049194711
Z+Jets,22772.15825578505,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,15.389959186988591,3.409750423978316,3.409750423978316,3.409750423978316
Diboson,1008.665041486354,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,1.9151061006925532,0.0,0.0,0.0
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,0.12598801592115633,0.06121231201084982,0.06121231201084982,0.06121231201084982
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,0.07236965939659284,0.0466834980800486,0.0466834980800486,0.0466834980800486
ZHbb,67.12062616739404,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,0.07941319134224852,0.04059121693683525,0.04059121693683525,0.04059121693683525
WHbb,116.35029311753367,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,0.08775115296099856,0.042480761795842745,0.042480761795842745,0.042480761795842745
ggZHbb,10.311005316400479,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,0.012242438378723958,0.005719033470349994,0.005719033470349994,0.005719033470349994
ttHbb,354.83801865944884,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,0.2726100334942656,0.03704320961034595,0.03359205824645224,0.028102078374917412
HWW,172.07437391871363,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,1.9624181213665577,0.3431589420352751,0.3239711829238706,0.2983521434406524
Data,1383108.0,1383108.0,1383108.0,1383108.0,1383108.0,1385.0,120.0,119.0,119.0
