,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF < 0.999,BDTScore >= 0.9,bbFatJetParticleNetMD_Txbb >= 0.9734,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.706591057896172,1.706591057896172,1.706591057896172,1.7015566173379557,1.6972136772823412,1.6622831322729013,0.7908367652703497,0.5377145182629445,0.536908860057616,0.534381074497942
QCD,1126208.5372077704,1204990.9790546382,1204990.9790546382,1200602.6007629426,1197348.6443478006,1197320.5901011575,10379.072399600107,2135.4053347757067,2135.4053347757067,2123.490647454024
TT,126178.01663528237,126178.01663528237,126178.01663528237,125736.76451680924,125277.36730359304,125270.65565601869,2347.3536637279512,422.6424684499576,387.5388440091243,367.5166026429677
ST,11213.018738828063,11213.018738828063,11213.018738828063,11169.638460634647,11140.701326371089,11140.216087346873,260.4678733193874,50.55097849144653,47.910748893146746,45.37583862125862
W+Jets,15930.077126498532,15930.077126498532,15930.077126498532,15879.105249841276,15839.028146450515,15837.252812675071,359.426617644075,68.84534303226991,68.81767650356068,68.29156097292744
Z+Jets,22772.15825578505,22772.15825578505,22772.15825578505,22686.559702053375,22632.448203335458,22631.532243401547,300.54239071843426,123.62561315468724,123.4028344306059,123.0307966679095
Diboson,1008.665041486354,1008.665041486354,1008.665041486354,1005.7273485190779,1002.5646524206695,1002.5646524206695,20.732101095643433,8.732746783610228,8.541357779528184,8.395242821133941
ggFHbb,223.1087799478259,223.1087799478259,223.1087799478259,222.70977922577623,221.84267517383097,221.84267517383097,1.8969159785328669,1.3406303404871902,1.3406303404871902,1.3406303404871902
VBFHbb,71.28205035333777,71.28205035333777,71.28205035333777,71.07985098566151,70.91620020246836,70.91620020246836,0.6220549901077245,0.2993872765719301,0.2993872765719301,0.2993872765719301
ZHbb,67.12062616739404,67.12062616739404,67.12062616739404,66.94564806851947,66.83746928536593,66.83210447714222,1.3062934596884368,0.8969483019186553,0.8961854027366543,0.8943220202025399
WHbb,116.35029311753367,116.35029311753367,116.35029311753367,116.05038178984395,115.9228032874135,115.91871822958542,2.6985687661019737,1.825737186800621,1.825737186800621,1.8197638434044758
ggZHbb,10.311005316400479,10.311005316400479,10.311005316400479,10.281565783116413,10.257879490979624,10.25756398183547,0.17353523194374676,0.11140619397736384,0.11135084380430266,0.11102554112919381
ttHbb,354.83801865944884,354.83801865944884,354.83801865944884,353.44976648602244,352.0183047201511,352.00471234264467,6.711547997455211,2.3074429938360517,2.1350851040988235,1.958864069130942
HWW,172.07437391871363,172.07437391871363,172.07437391871363,171.42603695737873,170.6479795943025,170.30271771214433,12.452863782199582,3.172092113809436,2.9312411919708876,2.720804791992245
Data,1383108.0,1383108.0,1383108.0,1383108.0,1383108.0,1383039.0,21755.0,4062.0,3995.0,3954.0
