,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF >= 0.9997,bbFatJetParticleNetMD_Txbb >= 0.9714,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
qqHH_CV_1_C2V_0_kl_1_HHbbVV,20.76198779204722,20.76198779204722,20.76198779204722,20.740910849479715,20.727007927656505,2.851276736220392,2.2139205667648785,2.2117309517669193,2.2052087323804233
QCD,1117757.9198795073,1251971.716351885,1251971.716351885,1247814.9781850395,1244750.07933536,3.0907403732883854,0.6927898339737334,0.6927898339737334,0.6927898339737334
TT,114729.52068857195,114729.52068857195,114729.52068857195,114375.90267312861,114019.19131760647,0.4236023667371448,0.14923303980699082,0.14923303980699082,0.14923303980699082
ST,9991.097357360093,9991.097357360093,9991.097357360093,9956.444147193402,9930.244963807756,0.48951905796976247,0.0,0.0,0.0
W+Jets,14710.822213085146,14710.822213085146,14710.822213085146,14672.491652608198,14641.631954844934,0.3610712230294298,0.15771174961083403,0.15771174961083403,0.15771174961083403
Z+Jets,21597.004857058182,21597.004857058182,21597.004857058182,21522.694272012075,21479.126831498128,0.07529834017376938,0.018805751599851612,0.018805751599851612,0.018805751599851612
Diboson,936.1606241609028,936.1606241609028,936.1606241609028,932.3120773317856,930.6761200627391,0.0,0.0,0.0,0.0
ggFHbb,224.56874142701201,224.56874142701201,224.56874142701201,224.09132954605533,223.5656191986538,0.0,0.0,0.0,0.0
VBFHbb,66.27722451912622,66.27722451912622,66.27722451912622,66.16198883813554,66.0249915252132,0.0,0.0,0.0,0.0
ZHbb,63.465766584473805,63.465766584473805,63.465766584473805,63.322797344840964,63.235634550720064,0.0013718503604822627,0.0013718503604822627,0.0013718503604822627,0.0013718503604822627
WHbb,108.86564442012758,108.86564442012758,108.86564442012758,108.63886528171966,108.52664862322723,0.0,0.0,0.0,0.0
ggZHbb,9.5080271296301,9.5080271296301,9.5080271296301,9.483212575914823,9.46312346044892,0.0,0.0,0.0,0.0
ttHbb,312.2634270090423,312.2634270090423,312.2634270090423,311.1744105719533,310.21793216817366,0.0,0.0,0.0,0.0
HWW,150.72907678953348,150.72907678953348,150.72907678953348,150.22850888691733,149.66583899443282,0.09174459316104477,0.03181315557474328,0.029983222711405393,0.028239897833501924
Data,1414872.0,1414872.0,1414872.0,1414872.0,1414872.0,12.0,3.0,3.0,2.0
