,Pre-selection,QCD SF,LP SF,bbFatJetPt >= 300,VVFatJetPt >= 300,BDTScoreVBF < 0.999,BDTScore >= 0.99,bbFatJetParticleNetMD_Txbb >= 0.9883,0 ≤ nGoodElectronsHbb < 0.9,0 ≤ nGoodMuonsHbb < 0.9
HHbbVV,1.108127280079604,1.108127280079604,1.108127280079604,1.1005594143174928,1.0940812392241102,1.08307212221333,0.1274520847535977,0.06013487924332998,0.060074799340915606,0.059901819071140505
QCD,900603.372757249,1219440.0804636534,1219440.0804636534,1208187.047601593,1199914.6854996895,1199906.968442861,301.74567370698975,40.60078263583665,40.60078263583665,40.60078263583665
TT,76537.02908224265,76537.02908224265,76537.02908224265,76036.67089183381,75504.25522211792,75501.22743606972,62.324986689516564,3.752167219997029,3.2213466004624163,2.8506102234109743
ST,6617.229257123121,6617.229257123121,6617.229257123121,6568.071623368754,6530.558860743446,6530.296016033862,8.044291205279357,1.4251867206999431,1.4251867206999431,1.4251867206999431
W+Jets,12421.273275458932,12421.273275458932,12421.273275458932,12341.31450378544,12265.115729916284,12264.238969325628,11.853962318831005,0.8000073496029867,0.8000073496029867,0.8000073496029867
Z+Jets,14717.02364266734,14717.02364266734,14717.02364266734,14601.426751424733,14517.101697865306,14517.037556219659,8.964267090267176,2.618461932975892,2.618461932975892,2.618461932975892
Diboson,703.6912877316817,703.6912877316817,703.6912877316817,699.1389217855917,695.3097641927543,695.3097641927543,0.4922720792291345,0.0,0.0,0.0
ggFHbb,138.81856362723408,138.81856362723408,138.81856362723408,138.12124620347993,137.14696515108136,137.14696515108136,0.04585751158550318,0.014320785061166675,0.014320785061166675,0.014320785061166675
VBFHbb,40.60062332311162,40.60062332311162,40.60062332311162,40.47235839402518,40.3369080970762,40.3369080970762,0.007598621229742675,0.0,0.0,0.0
ZHbb,38.56092725636813,38.56092725636813,38.56092725636813,38.30734801182328,38.14508043229702,38.14508043229702,0.01968696519113477,0.008477089038484398,0.008477089038484398,0.008477089038484398
WHbb,66.232275837835,66.232275837835,66.232275837835,65.79568909543664,65.5789510146088,65.5789510146088,0.05398558021588891,0.02049624723793896,0.02049624723793896,0.02049624723793896
ggZHbb,5.921431593700421,5.921431593700421,5.921431593700421,5.88900772329133,5.855043713430598,5.855043713430598,0.0036358694120931984,0.0020874527410843454,0.0020874527410843454,0.0020874527410843454
ttHbb,187.9810602386041,187.9810602386041,187.9810602386041,186.85674951555848,185.63841488932138,185.6322493149411,0.19278911572718094,0.033118807133397134,0.030391016343486905,0.026875844648409128
HWW,97.55810924622651,97.55810924622651,97.55810924622651,97.00857794271565,96.26976864081334,96.14411210086026,1.3561809845005655,0.1812419228986544,0.17268752986581842,0.1689176952924701
Data,1331012.0,1331012.0,1331012.0,1331012.0,1331012.0,1330979.0,814.0,45.0,45.0,45.0
